FError,LOC,XP,foosball,Partays,B$+
0,26617,minimal,no,none,no
0,54350,minimal,yes,some,yes
0,23072,extensive,yes,some,yes
1,34861,extensive,yes,some,yes
0,29273,extensive,yes,some,yes
0,20630,extensive,yes,some,no
1,61118,extensive,yes,some,yes
0,19812,extensive,yes,some,yes
0,19806,extensive,yes,none,yes
1,45486,minimal,yes,some,no
0,17673,minimal,yes,none,no
0,21750,minimal,no,some,yes
1,63448,extensive,no,many,yes
0,8225,minimal,yes,many,no
1,70969,minimal,no,many,no
0,15478,extensive,yes,none,yes
1,31268,minimal,no,many,no
1,27320,moderate,yes,none,no
1,38596,minimal,no,many,no
1,39084,minimal,no,many,no
0,37294,minimal,no,some,no
1,49907,extensive,yes,none,no
1,48680,moderate,yes,some,yes
0,32193,extensive,no,some,yes
1,20719,extensive,yes,many,yes
1,18326,minimal,yes,many,no
1,19553,minimal,yes,none,no
0,26359,extensive,yes,some,yes
1,29198,minimal,yes,many,no
0,9766,moderate,no,some,no
1,53921,extensive,yes,some,no
0,33457,extensive,no,some,yes
0,10229,minimal,yes,none,no
1,52431,minimal,no,none,no
0,9268,extensive,no,none,yes
0,13820,moderate,no,some,no
0,25861,extensive,yes,some,yes
1,38799,extensive,yes,none,yes
0,12059,extensive,yes,some,yes
0,66036,extensive,yes,none,no
1,49995,moderate,no,many,yes
1,14217,minimal,yes,some,no
0,21367,extensive,yes,none,yes
0,14934,moderate,yes,some,yes
1,30699,extensive,no,some,yes
0,74001,extensive,no,some,no
1,4525,minimal,yes,none,no
0,31560,minimal,yes,none,yes
0,41487,extensive,yes,some,yes
1,37372,moderate,yes,some,yes
0,26099,extensive,no,some,no
0,14068,extensive,yes,some,yes
1,39322,minimal,yes,none,no
1,15054,minimal,yes,some,no
0,32017,extensive,no,some,yes
1,36193,minimal,yes,none,no
0,13180,extensive,no,some,no
0,30146,extensive,yes,some,yes
1,17191,minimal,no,none,no
0,32646,extensive,yes,some,no
1,28728,moderate,yes,some,yes
1,52685,minimal,yes,some,no
1,18329,minimal,no,many,no
0,7971,extensive,no,some,no
1,38224,minimal,yes,none,no
1,29707,moderate,yes,some,yes
0,30347,extensive,no,some,yes
0,43359,moderate,yes,some,no
0,26916,moderate,no,none,no
1,21404,minimal,yes,some,yes
1,34229,minimal,no,some,no
0,47745,moderate,no,some,no
0,53647,minimal,no,none,no
0,5043,minimal,yes,some,yes
0,27326,extensive,yes,some,no
0,10096,extensive,yes,many,yes
0,17495,moderate,yes,some,no
0,14948,moderate,yes,none,no
0,10441,extensive,no,many,yes
0,14273,moderate,no,none,no
0,15966,extensive,yes,some,no
1,22577,minimal,yes,some,yes
0,44320,extensive,no,some,yes
1,37760,moderate,no,many,yes
1,51124,moderate,no,many,no
1,18245,minimal,no,some,no
0,23715,extensive,yes,some,yes
1,69484,minimal,yes,some,no
0,26644,extensive,yes,some,yes
0,51351,moderate,yes,none,yes
1,60677,extensive,no,some,yes
0,30018,extensive,no,none,no
1,52666,moderate,no,many,no
0,4863,moderate,yes,some,no
0,8310,extensive,yes,none,yes
0,48947,extensive,yes,some,yes
1,38539,moderate,yes,some,yes
0,28010,extensive,yes,many,yes
1,29122,moderate,no,none,no
0,23310,minimal,yes,none,no
1,18085,minimal,yes,none,no
1,51464,extensive,yes,some,yes
1,45329,minimal,no,many,no
0,33280,extensive,yes,some,yes
0,14504,moderate,no,some,yes
1,13413,moderate,no,many,yes
0,17326,minimal,yes,some,no
1,78599,moderate,yes,none,yes
1,50661,extensive,no,some,yes
0,68648,extensive,no,some,yes
1,37075,minimal,no,some,no
1,51521,minimal,yes,many,yes
0,27432,extensive,no,some,no
1,62143,extensive,yes,some,yes
1,55499,moderate,no,many,no
0,6167,moderate,no,many,yes
0,20219,extensive,yes,some,yes
0,22594,minimal,yes,some,no
0,26536,minimal,no,some,no
1,31109,minimal,no,none,yes
0,16275,extensive,no,some,yes
0,23877,moderate,yes,some,no
0,30447,extensive,yes,some,yes
1,41047,minimal,no,many,no
0,17165,minimal,no,some,no
1,62163,minimal,no,some,yes
0,10649,extensive,yes,some,yes
0,37885,moderate,yes,none,yes
1,30627,minimal,yes,many,no
0,38075,moderate,yes,some,no
1,63655,moderate,no,none,yes
1,32960,minimal,yes,some,yes
1,27521,minimal,yes,many,no
0,21407,moderate,yes,none,yes
1,41527,moderate,no,some,no
1,32459,minimal,yes,none,no
1,39780,minimal,yes,some,no
1,46480,extensive,yes,many,yes
0,45927,extensive,no,none,yes
0,29203,moderate,yes,none,no
1,44212,minimal,yes,none,no
1,25199,moderate,yes,none,yes
1,31943,minimal,no,many,no
0,18981,minimal,yes,some,no
1,42611,extensive,no,some,yes
1,18483,moderate,no,many,yes
1,57089,moderate,yes,some,yes
0,28344,minimal,no,many,no
1,15462,minimal,yes,some,no
0,53767,extensive,no,some,no
1,30354,moderate,no,many,yes
1,61938,moderate,yes,some,no
1,12437,minimal,yes,many,no
1,30627,moderate,yes,some,yes
0,23379,extensive,yes,some,yes
1,52559,minimal,yes,many,no
0,3954,extensive,yes,none,yes
0,24255,extensive,yes,none,no
0,31177,minimal,yes,some,yes
1,32686,minimal,no,some,no
1,30981,moderate,yes,none,no
0,29308,moderate,yes,some,no
1,32067,moderate,no,many,yes
1,31917,minimal,yes,some,no
0,29804,extensive,no,some,no
0,15469,extensive,yes,none,no
0,28010,extensive,no,some,yes
1,71393,moderate,yes,some,yes
0,23670,moderate,yes,some,yes
1,63424,minimal,no,some,yes
0,5448,extensive,yes,none,yes
0,7647,extensive,no,some,no
1,31042,minimal,no,none,yes
0,35739,minimal,no,some,no
0,16693,extensive,no,none,no
0,18686,extensive,no,none,yes
1,30053,extensive,yes,some,no
0,20459,minimal,no,many,no
1,38935,extensive,no,none,no
1,42233,extensive,yes,some,yes
1,35628,moderate,yes,some,no
0,38065,extensive,yes,some,yes
0,44413,extensive,yes,none,yes
1,53713,minimal,yes,none,yes
1,9622,minimal,yes,some,no
0,7706,extensive,yes,many,yes
1,42633,minimal,yes,some,yes
1,16999,minimal,yes,some,no
0,8134,moderate,yes,none,no
0,68545,extensive,yes,some,yes
0,19616,extensive,no,none,yes
1,11923,moderate,yes,none,no
1,7765,moderate,yes,some,yes
0,12499,extensive,no,many,no
1,7314,minimal,yes,some,yes
0,9703,extensive,no,some,yes
0,50886,minimal,no,none,no
0,14070,moderate,no,none,yes
0,30538,moderate,yes,many,yes
1,47854,minimal,no,some,no
1,48017,moderate,no,many,yes
1,24501,moderate,yes,none,yes
0,58552,minimal,yes,none,no
1,58031,extensive,yes,some,no
0,11143,extensive,no,many,yes
0,6720,extensive,yes,many,yes
1,40456,minimal,no,many,no
0,20552,minimal,no,none,no
1,43315,moderate,yes,some,no
0,12648,minimal,yes,none,no
1,48164,minimal,no,some,no
1,30554,minimal,yes,some,no
1,62524,extensive,no,many,yes
0,40064,minimal,yes,some,no
0,17698,moderate,yes,some,no
0,9495,moderate,no,some,no
0,23157,extensive,yes,some,yes
1,32178,minimal,yes,some,no
1,21442,moderate,no,none,no
1,17631,minimal,yes,some,no
1,19258,minimal,yes,many,no
0,8731,moderate,yes,none,no
1,44402,minimal,yes,none,no
1,28239,minimal,yes,none,no
0,39894,extensive,yes,some,no
0,9491,extensive,yes,none,yes
0,46827,extensive,yes,some,yes
1,22244,moderate,no,some,no
1,29524,moderate,yes,none,yes
1,39154,minimal,yes,some,no
1,42910,minimal,yes,many,no
0,21925,extensive,no,many,no
0,53383,extensive,no,none,yes
0,16958,minimal,yes,some,no
1,9126,minimal,yes,some,yes
1,43878,minimal,yes,many,no
1,82160,minimal,yes,none,yes
0,13170,minimal,no,some,yes
0,12190,extensive,yes,many,yes
0,31366,moderate,yes,some,no
1,15373,moderate,no,none,no
0,30820,minimal,yes,none,no
0,15460,minimal,no,none,no
1,70182,minimal,yes,many,no
0,38621,extensive,no,many,no
1,45576,minimal,yes,some,no
1,33151,extensive,no,many,yes
1,44244,moderate,no,some,no
1,35369,moderate,yes,many,yes
0,10612,moderate,no,some,yes
1,38693,minimal,no,none,no
1,22350,minimal,yes,none,yes
0,15110,extensive,yes,some,no
0,10307,minimal,no,some,no
1,32641,extensive,yes,many,yes
0,19641,moderate,yes,none,yes
0,21738,moderate,yes,none,no
0,14624,moderate,yes,many,yes
0,40988,moderate,yes,none,no
1,10137,minimal,no,some,yes
1,18590,moderate,no,many,yes
1,54929,extensive,yes,some,no
0,13779,extensive,yes,many,no
1,12638,minimal,yes,some,yes
1,58553,minimal,no,many,no
1,20801,moderate,yes,many,no
1,35048,moderate,yes,many,no
1,45438,extensive,yes,none,no
1,36429,extensive,yes,none,yes
0,11882,minimal,no,none,no
1,46719,minimal,yes,many,no
0,31355,extensive,yes,some,yes
0,33164,extensive,yes,some,yes
1,35055,minimal,yes,many,yes
0,16348,moderate,yes,none,no
0,12655,extensive,no,many,yes
0,43098,extensive,no,some,yes
1,25169,moderate,yes,many,yes
0,6812,minimal,no,none,no
1,38151,moderate,yes,none,no
0,18847,extensive,yes,many,yes
0,21618,moderate,yes,many,yes
0,29347,extensive,no,some,yes
0,16700,moderate,yes,some,yes
0,17253,extensive,no,some,yes
1,25267,extensive,no,some,no
0,19091,moderate,yes,some,no
0,19513,moderate,no,some,yes
1,42492,extensive,yes,some,no
0,43449,minimal,no,some,no
1,21974,moderate,yes,some,yes
1,14885,minimal,yes,none,no
0,12414,moderate,no,some,yes
0,35420,extensive,no,none,no
1,53432,minimal,no,some,yes
0,3328,moderate,no,some,yes
0,18102,moderate,yes,none,no
0,25621,extensive,yes,some,no
0,15390,moderate,yes,none,yes
0,26858,moderate,yes,some,no
1,27425,extensive,yes,some,yes
1,64567,minimal,yes,some,no
0,20073,extensive,yes,none,yes
1,22016,extensive,no,none,no
0,16067,extensive,yes,none,yes
0,5850,extensive,yes,none,yes
0,4123,minimal,yes,none,yes
0,41082,extensive,yes,some,yes
1,29674,minimal,yes,some,no
0,26010,minimal,no,some,no
1,37598,minimal,yes,some,no
0,17389,extensive,yes,none,no
0,47230,minimal,yes,none,no
1,39894,minimal,yes,some,no
0,18626,extensive,yes,many,no
1,29276,moderate,no,none,yes
1,68132,moderate,no,some,no
1,45917,minimal,no,none,no
0,39158,extensive,yes,some,yes
0,14636,minimal,no,none,no
0,7653,extensive,no,some,no
0,32226,extensive,yes,some,yes
0,3603,extensive,yes,some,yes
0,24980,moderate,yes,none,no
1,18360,extensive,yes,none,yes
0,42046,moderate,yes,some,yes
1,55121,extensive,no,some,yes
1,35589,minimal,yes,none,no
0,9936,minimal,yes,none,no
1,19553,moderate,yes,none,yes
0,16766,extensive,no,some,yes
1,32740,minimal,yes,some,no
1,30620,moderate,no,some,no
1,19675,moderate,no,many,yes
1,51777,minimal,no,many,no
0,8962,extensive,no,some,yes
1,34325,minimal,yes,none,yes
1,31585,extensive,yes,many,yes
0,28643,extensive,yes,some,yes
0,14472,extensive,yes,none,no
1,19707,moderate,no,many,no
1,32636,minimal,yes,some,no
1,43872,minimal,yes,none,yes
0,31976,moderate,yes,some,no
1,21034,minimal,yes,many,no
0,33754,extensive,yes,many,yes
0,18550,minimal,yes,many,yes
1,39260,minimal,no,none,yes
1,24481,extensive,no,none,yes
0,43507,minimal,yes,some,no
1,24672,extensive,yes,many,no
1,8802,minimal,no,none,no
1,14245,minimal,yes,many,no
1,39101,minimal,no,none,yes
1,49606,moderate,yes,some,no
0,52137,moderate,yes,some,yes
1,22491,extensive,yes,none,yes
0,27103,minimal,yes,some,yes
0,13292,moderate,yes,some,yes
1,39834,moderate,yes,many,no
0,8202,extensive,yes,many,yes
1,43297,minimal,yes,many,no
1,31651,moderate,no,some,no
0,10180,moderate,no,many,yes
0,15792,extensive,no,some,yes
0,14311,extensive,yes,some,yes
0,16369,extensive,yes,many,yes
0,26352,extensive,yes,none,yes
1,73247,extensive,no,none,no
1,45598,moderate,no,some,yes
0,18993,moderate,yes,none,yes
1,29775,extensive,yes,many,yes
1,30551,minimal,yes,some,no
1,74299,moderate,yes,some,no
0,31689,moderate,no,none,no
0,29657,minimal,no,some,no
1,57795,minimal,yes,some,no
0,22860,extensive,no,some,no
1,77387,minimal,yes,some,no
0,23227,extensive,yes,many,yes
0,18319,moderate,yes,many,yes
1,50363,minimal,yes,many,no
1,27015,moderate,yes,many,yes
1,13584,minimal,yes,some,no
1,28146,moderate,yes,some,yes
0,25937,extensive,yes,none,yes
0,6943,extensive,no,none,no
1,52636,minimal,yes,some,no
1,49408,moderate,no,some,no
0,29042,extensive,yes,none,yes
0,11960,moderate,no,none,yes
0,25115,moderate,yes,some,yes
1,62920,moderate,yes,none,no
0,17613,minimal,yes,none,no
1,29222,extensive,no,some,yes
1,31876,moderate,yes,some,no
1,39836,minimal,yes,none,no
1,28733,minimal,yes,none,no
0,18256,extensive,no,some,yes
1,68548,moderate,no,many,no
0,11011,extensive,no,some,yes
0,7030,moderate,no,some,no
0,3954,moderate,yes,some,no
1,41045,moderate,yes,none,no
1,25359,moderate,no,many,yes
1,24232,minimal,no,many,yes
0,28385,minimal,yes,some,no
0,24221,extensive,yes,some,yes
1,72535,moderate,no,some,no
0,50243,moderate,yes,some,no
0,31258,moderate,no,many,no
0,15433,extensive,yes,some,yes
1,24711,moderate,yes,many,no
1,90275,minimal,yes,many,no
1,15766,minimal,yes,many,no
0,32242,extensive,no,some,yes
1,35217,minimal,no,many,no
0,21260,extensive,no,many,yes
1,21393,minimal,yes,some,no
0,24423,moderate,yes,many,yes
0,21264,moderate,yes,many,yes
1,33518,minimal,yes,some,no
1,30765,minimal,no,some,no
0,20529,minimal,no,none,no
0,12888,minimal,yes,some,yes
1,43645,extensive,yes,some,no
0,26730,moderate,no,some,no
0,17847,moderate,yes,none,no
0,29623,moderate,yes,none,no
1,39661,minimal,yes,some,no
1,42416,moderate,no,some,yes
0,35987,extensive,no,some,yes
1,35829,moderate,no,some,no
1,45936,moderate,yes,some,no
1,48231,moderate,yes,none,yes
0,27657,moderate,yes,some,yes
1,27206,moderate,no,none,no
0,32661,extensive,no,many,yes
0,17641,extensive,no,none,no
1,51918,moderate,yes,none,no
0,49743,extensive,yes,some,no
1,28693,moderate,no,many,yes
0,31003,minimal,yes,some,yes
0,55808,extensive,no,some,yes
1,48178,minimal,no,many,no
0,48623,moderate,yes,some,no
1,77694,moderate,no,many,no
1,43514,minimal,yes,some,no
0,37595,moderate,no,some,no
0,40722,moderate,yes,some,yes
0,12052,moderate,yes,none,no
1,42934,minimal,yes,none,no
0,39518,minimal,yes,none,no
1,41025,minimal,yes,none,no
1,72737,moderate,no,some,yes
1,23027,minimal,yes,many,no
0,29490,moderate,no,none,no
1,22206,minimal,no,some,no
0,42881,extensive,yes,many,yes
0,27819,extensive,no,some,no
1,59701,moderate,no,some,yes
0,35362,minimal,no,none,no
1,29494,minimal,yes,none,no
1,73680,minimal,no,none,yes
1,58627,minimal,yes,many,no
0,16673,extensive,no,some,yes
1,5794,minimal,no,some,no
0,16622,minimal,yes,none,no
0,29798,extensive,yes,none,no
1,36177,minimal,yes,many,no
0,20808,extensive,yes,some,yes
0,11792,extensive,yes,many,yes
1,29752,extensive,no,some,yes
1,25440,moderate,yes,some,no
1,36131,minimal,no,some,yes
1,50856,minimal,yes,some,no
0,30900,minimal,yes,none,no
1,34801,moderate,no,none,yes
0,14007,moderate,no,some,no
0,42167,extensive,yes,some,yes
0,35721,moderate,no,none,no
1,42444,moderate,yes,none,no
0,10805,extensive,no,many,yes
1,43308,extensive,yes,none,no
1,8628,minimal,no,some,no
1,50149,moderate,no,many,yes
1,36720,minimal,no,some,no
0,42850,extensive,yes,none,yes
1,60751,moderate,yes,none,yes
1,36798,minimal,yes,some,yes
0,7696,extensive,yes,none,yes
1,35484,moderate,yes,none,no
0,29427,minimal,yes,some,no
0,19924,extensive,no,many,yes
1,26766,minimal,yes,none,no
1,15143,moderate,yes,some,yes
0,35123,extensive,yes,some,yes
1,23637,moderate,no,none,yes
1,40192,minimal,no,some,no
1,42902,moderate,no,none,no
1,29697,minimal,yes,many,yes
1,32015,minimal,no,many,no
0,41092,extensive,yes,none,yes
1,39726,moderate,yes,many,yes
0,22479,extensive,yes,many,no
0,9896,minimal,yes,none,no
0,28954,extensive,yes,none,no
1,15404,minimal,yes,some,no
1,36985,minimal,yes,some,no
0,18058,minimal,yes,some,yes
1,37880,minimal,yes,some,no
1,22843,minimal,no,none,yes
1,69237,minimal,no,some,no
0,34179,extensive,yes,some,yes
1,49668,minimal,yes,some,yes
0,41298,extensive,no,some,no
1,41680,extensive,no,many,no
1,11405,minimal,yes,some,no
0,16595,moderate,yes,none,no
1,28972,minimal,yes,many,yes
1,51659,minimal,no,none,no
1,13318,minimal,yes,some,no
1,29454,moderate,yes,none,yes
1,53727,moderate,no,some,no
0,16538,extensive,yes,some,yes
1,40125,moderate,no,some,no
1,20400,moderate,no,many,yes
0,9032,moderate,no,some,no
1,54145,minimal,yes,some,no
0,6850,minimal,no,some,no
1,25298,minimal,yes,some,no
0,26264,extensive,yes,some,no
0,7450,extensive,yes,none,yes
0,35100,extensive,no,some,yes
0,11914,extensive,no,some,yes
1,53645,minimal,yes,some,no
1,33156,minimal,no,many,no
1,17610,moderate,yes,none,no
0,4016,moderate,no,none,yes
1,33516,moderate,yes,some,yes
1,17349,minimal,yes,many,no
1,26400,minimal,yes,none,no
0,35736,extensive,no,none,yes
0,18083,moderate,yes,none,no
0,20252,extensive,yes,none,no
1,42840,moderate,yes,many,no
0,11913,extensive,yes,some,yes
0,27629,moderate,yes,some,no
1,43973,extensive,yes,many,yes
0,35538,moderate,yes,some,no
1,32237,minimal,no,some,yes
0,36091,extensive,no,some,no
1,18700,moderate,yes,none,no
0,20293,moderate,yes,none,yes
1,53638,moderate,yes,some,yes
1,36366,minimal,no,some,no
1,11544,minimal,yes,some,no
1,48376,minimal,no,many,yes
0,35763,minimal,yes,some,no
1,13106,minimal,yes,many,no
0,5604,extensive,no,some,yes
1,8872,minimal,no,some,no
1,53578,extensive,yes,some,no
0,17861,minimal,no,some,no
0,16809,moderate,yes,some,no
0,12817,moderate,yes,some,yes
1,20208,moderate,yes,many,no
0,52228,extensive,no,none,yes
0,25769,extensive,no,none,no
1,23605,minimal,yes,some,yes
1,50851,minimal,no,some,no
0,29361,extensive,yes,some,yes
0,41240,moderate,no,some,yes
1,24929,minimal,yes,none,no
1,30497,minimal,yes,some,no
1,31449,minimal,no,some,no
1,42509,moderate,no,some,no
0,36102,extensive,no,some,yes
1,23098,moderate,no,many,no
1,15548,minimal,no,many,no
1,42785,extensive,no,many,no
1,48982,extensive,yes,some,yes
0,26818,minimal,yes,many,no
1,44232,moderate,no,none,yes
1,44143,moderate,no,some,yes
1,6062,minimal,yes,some,no
0,11473,moderate,no,some,no
0,52898,minimal,yes,none,no
0,18472,moderate,no,some,no
1,45454,minimal,no,many,no
1,30065,minimal,no,some,no
0,48396,extensive,yes,some,yes
1,24071,extensive,no,many,yes
1,43685,moderate,yes,many,no
0,22591,minimal,no,some,no
1,30131,extensive,no,many,yes
0,40695,moderate,yes,some,yes
0,32411,moderate,yes,some,yes
0,9275,moderate,yes,some,yes
1,31681,minimal,yes,many,no
0,38767,extensive,yes,none,yes
0,50579,minimal,yes,some,no
1,33984,extensive,yes,some,yes
0,9883,minimal,no,none,no
1,33400,moderate,yes,many,no
0,11963,extensive,yes,many,yes
0,2678,extensive,yes,some,yes
1,58730,minimal,yes,some,no
0,17826,moderate,yes,none,yes
1,13589,moderate,yes,many,no
0,7313,moderate,yes,many,no
1,54423,moderate,yes,some,no
1,31199,extensive,no,many,no
0,20035,extensive,yes,some,yes
1,28219,minimal,no,some,no
0,12856,moderate,yes,many,yes
0,10195,moderate,yes,some,yes
1,33550,minimal,yes,some,yes
1,22865,minimal,no,some,yes
0,46821,extensive,no,some,yes
0,18705,moderate,yes,some,yes
0,30309,moderate,no,some,no
1,39317,minimal,yes,many,no
1,31441,moderate,no,some,no
1,34695,minimal,yes,none,yes
0,35691,extensive,yes,some,yes
0,20579,minimal,yes,none,no
1,58108,moderate,yes,none,yes
1,26575,extensive,yes,many,yes
1,11790,minimal,no,some,no
0,46543,extensive,yes,some,no
1,33843,moderate,yes,none,yes
0,9611,moderate,no,none,no
0,47397,extensive,yes,none,no
1,32334,minimal,yes,none,no
0,13361,minimal,yes,some,yes
1,44092,extensive,no,many,yes
0,20518,moderate,no,none,no
0,18627,extensive,no,none,yes
1,28875,minimal,yes,none,no
0,10758,minimal,yes,some,no
0,38177,moderate,no,some,yes
1,58426,moderate,yes,some,no
0,12842,extensive,yes,some,yes
0,16404,extensive,no,some,yes
0,10949,minimal,no,none,no
1,33988,minimal,yes,none,no
0,48174,minimal,yes,none,no
0,10826,moderate,yes,some,no
0,41615,extensive,yes,some,yes
1,48646,extensive,yes,some,yes
1,13568,moderate,no,many,yes
0,16772,extensive,yes,some,yes
0,13604,moderate,yes,none,no
0,7986,moderate,no,some,no
1,65219,minimal,no,none,no
1,37876,extensive,yes,some,no
0,19383,moderate,no,some,yes
1,12372,moderate,no,some,yes
0,41371,minimal,yes,some,no
0,43150,extensive,yes,some,yes
1,42407,moderate,no,many,yes
1,20379,moderate,no,many,yes
0,8151,minimal,yes,some,yes
1,21845,extensive,yes,many,yes
1,32031,extensive,no,none,no
1,53115,minimal,yes,some,no
0,14169,extensive,no,some,yes
1,16314,extensive,yes,many,yes
0,12883,extensive,no,some,no
1,16396,moderate,yes,some,no
1,59697,moderate,yes,many,no
0,23779,extensive,yes,some,yes
0,25064,extensive,yes,many,yes
1,33611,extensive,yes,none,yes
0,3074,minimal,no,none,yes
0,37398,extensive,yes,none,yes
0,30079,moderate,yes,none,no
0,17346,extensive,no,some,yes
0,20928,extensive,yes,some,yes
1,30584,minimal,yes,some,yes
1,64107,moderate,yes,many,no
0,7619,minimal,yes,some,yes
1,54573,minimal,no,none,no
0,9326,moderate,yes,some,yes
0,28801,extensive,no,none,yes
0,27758,moderate,yes,some,yes
0,13761,extensive,yes,some,yes
0,34171,moderate,yes,some,no
0,4459,moderate,yes,many,yes
0,32076,moderate,no,some,no
1,33887,moderate,no,many,no
1,39728,minimal,yes,none,yes
1,9157,minimal,yes,many,no
1,64430,moderate,no,none,yes
1,31095,moderate,no,some,yes
0,25279,extensive,yes,none,no
1,47413,minimal,no,many,yes
0,4246,extensive,no,some,yes
1,46110,minimal,no,some,yes
0,18683,moderate,no,some,yes
1,69267,moderate,yes,none,no
1,45414,moderate,yes,many,yes
0,8680,extensive,yes,many,yes
0,16068,minimal,yes,some,no
1,37132,moderate,yes,some,no
1,49951,minimal,yes,none,no
0,17691,extensive,yes,none,yes
0,6466,moderate,yes,none,no
0,37017,moderate,no,some,no
0,19978,minimal,no,none,yes
0,30207,moderate,yes,none,no
1,28083,extensive,yes,none,yes
1,19113,moderate,no,many,yes
0,29607,moderate,yes,some,no
1,26026,moderate,no,many,yes
1,18573,extensive,no,none,yes
0,31416,extensive,yes,some,yes
0,19436,extensive,no,some,yes
1,39245,moderate,no,many,no
0,10617,extensive,yes,some,yes
0,25969,extensive,yes,some,no
0,26199,minimal,yes,some,no
1,30105,minimal,no,none,no
0,15589,extensive,yes,some,yes
0,4844,minimal,yes,none,yes
0,21353,extensive,yes,many,yes
0,25691,extensive,yes,some,no
0,5986,moderate,no,some,yes
0,14133,extensive,yes,many,yes
1,43953,extensive,yes,some,no
0,58523,extensive,yes,none,yes
1,10234,moderate,yes,many,no
0,12940,minimal,no,many,no
0,30081,moderate,yes,some,no
1,43269,extensive,yes,some,no
1,42558,minimal,no,many,yes
1,47421,moderate,yes,many,no
0,37225,moderate,yes,none,yes
0,36649,extensive,yes,some,yes
0,10528,extensive,yes,some,yes
1,7833,moderate,no,none,yes
0,20603,moderate,yes,some,yes
0,41784,moderate,yes,some,no
0,62057,extensive,yes,some,yes
0,31030,extensive,yes,none,yes
1,11626,minimal,no,some,no
1,18775,moderate,no,many,no
1,18390,moderate,no,some,yes
0,21851,extensive,yes,some,yes
0,17165,minimal,yes,some,yes
0,4529,minimal,no,none,no
0,15285,extensive,yes,none,yes
0,41204,extensive,no,none,yes
0,12978,extensive,no,many,no
1,36066,minimal,yes,many,yes
0,42841,extensive,yes,many,yes
0,18133,minimal,no,some,no
1,36213,moderate,no,many,yes
1,49257,moderate,no,some,no
0,32811,moderate,yes,none,yes
1,58977,extensive,no,none,yes
0,25160,extensive,no,some,yes
1,20905,moderate,yes,some,no
1,50063,minimal,no,none,yes
1,23105,moderate,no,some,no
1,18049,moderate,yes,some,no
0,7384,moderate,no,some,no
1,65510,extensive,no,none,yes
0,18417,extensive,no,none,yes
0,30537,extensive,yes,some,yes
0,41648,extensive,no,some,yes
0,24116,extensive,no,some,yes
1,46516,moderate,yes,none,yes
0,12092,extensive,yes,some,no
0,16605,moderate,no,none,no
1,37265,minimal,yes,some,yes
0,59491,moderate,no,none,yes
0,35992,extensive,no,many,yes
1,73331,moderate,yes,some,no
1,43542,extensive,no,many,no
1,16916,minimal,yes,some,no
1,11620,minimal,yes,many,no
0,37279,moderate,yes,some,yes
0,21033,moderate,yes,some,no
0,40542,extensive,no,none,no
1,28399,minimal,no,some,no
1,29173,minimal,yes,none,no
0,20797,moderate,yes,some,no
0,25646,moderate,yes,some,no
1,26676,extensive,no,none,no
0,23130,extensive,no,none,yes
1,21190,moderate,yes,some,no
1,43700,extensive,yes,some,yes
1,18571,extensive,yes,many,yes
0,4483,minimal,yes,many,yes
1,38670,extensive,yes,some,yes
0,17587,extensive,no,many,yes
0,51379,extensive,yes,none,yes
0,10347,moderate,no,none,yes
0,8553,extensive,no,some,no
0,10903,extensive,no,none,yes
0,12319,minimal,no,some,no
1,15250,moderate,no,some,no
0,16312,extensive,no,some,yes
1,42288,minimal,yes,none,no
0,9719,moderate,no,some,yes
0,10367,moderate,yes,some,yes
1,62391,moderate,no,some,no
1,8744,minimal,no,many,yes
1,17013,minimal,yes,none,no
0,33688,minimal,no,some,no
1,34581,minimal,yes,some,no
0,27853,moderate,yes,some,no
0,8304,moderate,yes,some,yes
1,54441,minimal,no,some,no
1,40671,minimal,no,some,no
0,20423,moderate,no,none,yes
1,53676,extensive,yes,some,no
0,18395,extensive,no,some,yes
0,7795,extensive,no,some,yes
0,6373,extensive,no,many,yes
1,13747,minimal,no,none,yes
0,30252,moderate,no,some,no
1,11562,minimal,yes,none,no
0,17281,minimal,yes,none,yes
1,39720,moderate,yes,some,yes
0,16210,extensive,yes,some,no
0,10196,extensive,yes,some,yes
0,51660,extensive,no,some,yes
0,19075,minimal,no,some,no
1,36552,minimal,no,many,no
1,16976,minimal,yes,some,no
1,22042,extensive,yes,many,yes
0,14969,extensive,yes,some,no
1,24401,minimal,no,many,no
1,43928,moderate,no,none,no
0,35797,moderate,yes,some,no
1,51886,moderate,yes,some,no
0,9833,moderate,yes,some,yes
0,36134,extensive,no,some,no
1,18623,minimal,yes,some,no
0,37779,moderate,yes,none,yes
0,11826,minimal,yes,none,no
0,24477,extensive,no,many,no
1,18466,moderate,no,some,no
0,24881,extensive,no,some,yes
1,30249,moderate,no,many,yes
0,9680,minimal,yes,none,no
1,48974,minimal,no,some,no
1,38974,minimal,yes,some,yes
0,22759,extensive,no,some,yes
0,16659,extensive,yes,none,no
1,59373,moderate,no,some,no
0,23162,extensive,yes,some,yes
1,38750,minimal,yes,many,no
0,15637,extensive,yes,none,yes
0,11644,extensive,yes,some,yes
1,38917,moderate,yes,none,no
0,17138,minimal,no,some,yes
0,27455,extensive,yes,some,yes
1,40418,extensive,yes,many,yes
0,11135,extensive,no,some,no
0,10252,minimal,yes,some,no
1,52415,moderate,yes,some,no
0,39793,moderate,no,some,no
0,17234,moderate,no,some,yes
1,54865,moderate,yes,none,yes
0,5636,minimal,yes,many,no
