FError,LOC,XP,foosball,Partays,B$+
1,31299,moderate,yes,some,no
1,27370,moderate,no,none,yes
1,18250,moderate,no,some,no
0,17464,extensive,yes,none,no
0,24666,minimal,no,some,no
1,30026,minimal,yes,some,no
0,53546,extensive,yes,some,yes
0,15950,extensive,no,some,yes
1,38088,moderate,yes,some,yes
1,10755,minimal,yes,some,no
1,43602,extensive,no,many,yes
0,24721,extensive,no,many,yes
0,17351,extensive,no,none,yes
0,27991,moderate,no,some,no
0,14334,extensive,no,many,no
1,74527,extensive,yes,some,yes
1,9819,minimal,yes,many,no
0,30982,extensive,yes,many,yes
1,14865,moderate,no,some,yes
0,8675,minimal,yes,some,no
0,21029,extensive,yes,none,yes
0,18767,extensive,yes,many,yes
0,55779,extensive,yes,some,yes
0,27870,extensive,yes,some,no
0,14755,extensive,yes,none,yes
1,18068,minimal,no,some,no
1,44880,minimal,yes,some,no
1,12138,moderate,no,some,no
1,38632,moderate,yes,many,yes
0,33044,extensive,yes,some,yes
1,34619,extensive,yes,many,yes
0,17035,moderate,yes,some,no
1,19066,moderate,yes,some,no
0,14869,extensive,no,some,yes
1,27304,minimal,no,some,yes
1,48056,minimal,yes,some,no
1,17662,minimal,no,some,no
0,22476,moderate,no,none,yes
0,3979,minimal,no,none,no
1,23401,minimal,no,none,no
0,35173,moderate,yes,none,yes
0,16060,extensive,yes,none,no
0,22574,extensive,yes,many,yes
0,3250,moderate,no,none,yes
1,38459,minimal,yes,some,no
1,25720,moderate,yes,many,yes
1,56420,moderate,yes,none,no
1,38136,moderate,no,none,yes
0,16982,moderate,yes,some,no
0,34383,extensive,yes,none,yes
1,27595,moderate,yes,none,no
0,44239,moderate,yes,many,no
1,26929,extensive,yes,none,yes
1,46376,minimal,yes,none,no
1,18860,moderate,yes,some,yes
0,5598,minimal,yes,some,no
1,62869,minimal,no,some,no
0,33316,minimal,yes,some,no
0,18569,moderate,no,many,yes
0,52117,moderate,yes,some,yes
0,12778,extensive,no,some,no
0,19369,moderate,no,some,no
0,16988,minimal,no,some,no
1,39352,minimal,no,none,no
1,32199,minimal,yes,some,no
0,3939,minimal,yes,some,no
0,15615,moderate,no,none,yes
1,23446,moderate,yes,none,yes
1,30904,moderate,yes,some,yes
0,23843,extensive,yes,some,yes
0,28841,minimal,no,some,no
0,10839,moderate,yes,some,no
0,38881,moderate,no,some,yes
0,18555,minimal,yes,some,no
0,56912,minimal,yes,none,no
0,37632,extensive,yes,some,yes
0,26913,extensive,yes,some,yes
0,38781,extensive,yes,some,yes
1,14152,moderate,yes,none,no
1,56920,moderate,no,many,no
0,15647,moderate,yes,some,no
1,37874,minimal,yes,many,yes
0,31139,extensive,no,some,yes
0,16252,extensive,no,some,yes
0,34942,moderate,yes,none,no
0,4617,minimal,yes,some,no
1,35841,minimal,yes,none,no
0,29101,extensive,yes,some,yes
0,18608,extensive,yes,none,no
0,30887,moderate,yes,none,no
1,57249,minimal,yes,some,no
1,67488,moderate,no,none,yes
0,21758,extensive,yes,some,yes
0,16359,moderate,yes,none,no
0,42054,extensive,no,some,no
0,51438,extensive,yes,some,yes
1,24394,minimal,no,many,no
0,28350,extensive,yes,some,yes
0,19896,extensive,yes,some,yes
1,42195,minimal,yes,some,no
0,33049,extensive,yes,none,yes
0,12600,extensive,no,none,yes
0,27275,moderate,yes,none,no
0,15492,extensive,yes,some,no
1,12678,moderate,yes,some,yes
1,56742,extensive,no,none,yes
0,42970,extensive,yes,many,yes
0,20993,extensive,no,some,yes
1,37255,moderate,yes,some,yes
0,17934,extensive,yes,some,yes
0,44542,extensive,no,some,yes
1,13539,moderate,no,some,yes
1,11354,minimal,no,some,no
1,44871,minimal,no,some,no
0,47335,extensive,yes,some,yes
0,7159,extensive,yes,none,yes
0,41961,minimal,yes,some,no
1,28605,minimal,yes,some,yes
0,15874,extensive,yes,many,no
1,4264,minimal,yes,many,yes
0,17837,minimal,no,some,no
0,21567,extensive,yes,many,yes
1,57975,minimal,yes,many,no
1,12338,minimal,yes,some,yes
0,24106,extensive,no,many,no
0,23784,moderate,yes,some,yes
1,10968,minimal,yes,some,yes
1,14099,minimal,yes,many,no
1,52514,minimal,yes,some,yes
0,18087,extensive,no,some,no
1,28048,minimal,no,none,yes
1,36270,minimal,no,none,yes
1,48151,minimal,no,none,no
0,7834,moderate,yes,many,yes
0,12046,moderate,yes,none,yes
0,24879,extensive,no,many,yes
1,61240,moderate,yes,none,no
1,20339,moderate,no,none,yes
0,31913,moderate,no,some,yes
1,28646,moderate,yes,many,yes
1,47413,minimal,yes,none,no
0,53176,extensive,yes,none,yes
1,41565,moderate,yes,none,yes
1,55984,extensive,no,some,no
0,19195,extensive,yes,some,no
1,83767,minimal,yes,some,no
0,33985,extensive,yes,some,yes
1,37915,moderate,no,many,yes
0,3909,extensive,yes,some,yes
1,31976,moderate,no,many,no
0,16207,extensive,no,some,yes
1,34841,minimal,yes,some,no
1,57291,minimal,no,many,no
0,29150,minimal,yes,some,no
0,4826,moderate,yes,many,yes
0,36367,moderate,yes,none,yes
1,14298,minimal,yes,some,no
1,67001,extensive,yes,some,yes
1,51898,moderate,no,none,yes
0,30214,extensive,yes,some,yes
0,26224,extensive,yes,some,no
1,34179,minimal,yes,some,no
0,24008,moderate,yes,none,no
1,26820,minimal,yes,some,yes
1,5337,minimal,yes,none,no
1,58219,minimal,no,none,no
0,29474,moderate,no,none,no
0,19505,extensive,no,some,yes
1,31118,extensive,no,many,yes
0,33259,minimal,yes,none,no
1,20664,minimal,no,many,yes
0,12217,extensive,yes,some,yes
0,26059,extensive,yes,none,yes
0,17635,extensive,yes,none,yes
0,8285,extensive,yes,none,yes
1,32709,moderate,yes,some,no
0,46304,moderate,no,some,yes
0,47002,extensive,yes,some,yes
0,12362,moderate,yes,many,no
0,48211,extensive,no,none,no
0,7323,extensive,no,none,yes
0,18653,moderate,no,none,no
1,28320,minimal,yes,many,no
1,28034,minimal,no,many,no
1,20947,minimal,no,none,yes
1,44307,moderate,yes,some,yes
0,8074,extensive,no,none,no
1,20250,minimal,yes,some,no
0,61919,extensive,no,some,no
0,38331,moderate,yes,some,no
1,23236,extensive,no,many,no
0,25625,extensive,yes,some,yes
1,46968,extensive,yes,none,yes
0,60087,extensive,yes,some,no
0,23300,moderate,no,some,no
0,6733,minimal,yes,many,no
0,21507,extensive,no,some,no
0,24358,moderate,yes,some,no
1,40028,moderate,yes,some,no
1,35549,extensive,yes,none,yes
1,31843,moderate,yes,some,no
0,11882,moderate,yes,some,yes
0,7366,extensive,no,none,yes
1,23718,moderate,yes,none,no
1,49621,moderate,no,many,no
1,25402,minimal,yes,some,no
0,52311,extensive,no,some,no
1,18750,moderate,no,many,no
0,22022,extensive,yes,some,no
0,13832,minimal,no,none,no
1,17685,minimal,yes,some,no
0,33898,moderate,no,some,yes
0,29480,moderate,yes,some,no
0,20360,minimal,yes,some,yes
0,9443,extensive,no,many,no
1,52633,moderate,yes,none,no
1,45917,minimal,yes,some,yes
0,18268,extensive,no,some,no
0,16949,moderate,no,some,no
1,47181,extensive,no,none,no
1,43497,moderate,yes,none,yes
1,30572,moderate,yes,many,yes
0,17640,extensive,no,some,yes
0,16299,extensive,yes,none,yes
1,30901,minimal,yes,none,no
1,38957,extensive,no,many,yes
1,19032,minimal,yes,many,no
1,37200,extensive,no,some,yes
1,24245,minimal,yes,some,yes
1,50863,moderate,no,some,no
0,44824,moderate,yes,some,yes
1,52429,minimal,yes,some,yes
0,19576,extensive,no,some,yes
0,14038,moderate,yes,some,yes
1,37986,minimal,yes,many,no
1,35769,minimal,yes,some,no
0,55160,extensive,yes,some,yes
0,40336,moderate,yes,some,no
0,25697,minimal,yes,some,no
1,64306,minimal,yes,some,no
1,26808,moderate,yes,many,yes
1,19819,minimal,no,many,no
1,7833,minimal,no,some,no
1,52597,moderate,no,some,no
1,20342,moderate,yes,none,no
0,42160,extensive,yes,none,yes
0,20044,extensive,yes,none,yes
1,35011,moderate,no,none,no
1,32913,minimal,no,some,no
0,59846,extensive,no,some,yes
1,56593,minimal,no,many,no
1,35519,minimal,yes,many,no
1,47273,moderate,no,many,no
0,17880,minimal,yes,some,no
0,13630,extensive,yes,some,no
1,13760,minimal,no,many,no
1,32620,minimal,no,none,no
0,65757,extensive,yes,some,yes
1,18520,extensive,yes,many,no
0,21246,extensive,yes,none,yes
0,10177,extensive,yes,none,no
0,33357,extensive,no,none,no
0,4631,minimal,yes,some,no
1,41178,minimal,yes,some,no
1,31943,minimal,no,none,no
0,6940,extensive,yes,none,yes
1,21900,minimal,no,some,yes
0,32834,extensive,no,some,no
0,58755,extensive,yes,some,no
0,20960,minimal,no,some,no
1,27721,minimal,yes,some,no
0,9542,extensive,no,some,no
1,32985,moderate,no,some,yes
0,27460,extensive,no,some,yes
0,16919,moderate,yes,some,yes
1,47698,moderate,yes,none,no
0,19431,moderate,yes,some,no
0,28954,extensive,no,none,yes
0,30467,moderate,yes,none,yes
0,26488,extensive,no,some,yes
1,26675,extensive,no,some,yes
1,78538,moderate,yes,many,yes
1,45242,moderate,no,some,yes
0,12274,extensive,yes,some,yes
1,37394,moderate,yes,none,no
0,57404,moderate,yes,none,yes
0,20684,extensive,yes,none,yes
1,27871,moderate,yes,many,no
1,27974,moderate,yes,some,yes
1,23903,minimal,no,some,yes
1,51782,minimal,no,some,yes
0,60426,extensive,no,some,no
0,25156,extensive,no,none,no
1,9566,minimal,no,many,no
0,30728,extensive,no,some,no
1,16300,minimal,yes,none,no
0,15252,moderate,yes,some,no
1,44871,moderate,yes,some,no
1,31576,moderate,yes,many,no
0,41686,extensive,yes,some,yes
1,41720,minimal,yes,many,no
0,15096,moderate,yes,none,yes
0,9727,moderate,yes,some,yes
0,27210,extensive,yes,some,yes
0,28311,moderate,no,some,no
1,44291,extensive,yes,some,yes
1,20017,moderate,yes,none,yes
1,30672,extensive,no,some,no
0,23511,extensive,no,some,yes
0,11293,minimal,no,some,no
1,42108,minimal,no,some,no
0,25528,moderate,no,none,no
1,25624,minimal,yes,many,no
1,43295,extensive,yes,some,yes
1,36775,extensive,yes,many,yes
0,14918,extensive,yes,none,no
1,22301,minimal,no,many,no
1,20525,minimal,yes,many,yes
0,12048,minimal,yes,none,yes
1,20046,moderate,yes,some,no
1,53878,minimal,no,some,no
0,45783,extensive,yes,some,yes
0,21319,extensive,yes,none,no
1,55522,moderate,yes,many,no
1,17844,minimal,yes,many,yes
0,19496,minimal,yes,some,no
1,39304,extensive,yes,none,yes
0,38525,minimal,yes,some,no
1,31067,extensive,yes,some,yes
1,10260,minimal,no,many,no
0,35480,minimal,no,some,no
1,32158,minimal,yes,many,no
1,34270,minimal,yes,none,yes
0,25664,minimal,yes,some,no
0,29288,moderate,yes,some,yes
1,33024,minimal,no,many,yes
1,24623,minimal,no,some,yes
0,21744,moderate,yes,some,yes
1,22781,minimal,yes,none,no
1,54834,extensive,yes,many,yes
1,48609,moderate,yes,none,no
0,28807,moderate,no,some,yes
1,65550,extensive,yes,none,yes
0,32367,minimal,yes,some,no
0,7900,extensive,yes,many,no
0,18848,minimal,no,none,no
0,10079,moderate,yes,none,yes
1,18990,minimal,yes,some,yes
0,18357,minimal,no,some,no
0,26251,minimal,no,none,yes
1,47913,extensive,no,none,no
0,14493,moderate,yes,none,no
0,5024,extensive,yes,some,no
0,21737,minimal,no,some,no
1,19217,extensive,yes,many,yes
0,11508,minimal,yes,none,no
0,9206,minimal,yes,some,no
0,28020,extensive,no,none,yes
1,40966,extensive,yes,many,yes
1,10391,minimal,no,some,yes
0,13116,moderate,no,some,yes
1,26936,minimal,no,none,no
1,37709,moderate,yes,some,no
0,6476,extensive,no,none,yes
1,17177,moderate,yes,many,yes
1,37677,moderate,no,many,yes
0,26982,extensive,yes,none,yes
0,63292,moderate,yes,none,yes
0,4509,minimal,no,none,yes
0,38725,minimal,yes,none,no
1,9125,moderate,yes,many,yes
0,30331,extensive,no,many,yes
1,14678,moderate,yes,none,yes
0,29677,minimal,no,none,no
1,46815,moderate,yes,some,yes
0,49044,moderate,yes,many,yes
1,50794,moderate,no,some,yes
0,38996,extensive,yes,some,yes
0,22237,moderate,yes,none,yes
1,34016,extensive,yes,none,yes
1,32619,extensive,no,some,no
1,26475,moderate,yes,some,no
0,21478,minimal,yes,some,no
0,26736,extensive,yes,none,yes
1,62064,minimal,yes,many,no
1,36313,minimal,no,none,no
0,10107,moderate,yes,some,no
1,28982,moderate,yes,none,no
0,15085,extensive,yes,none,yes
1,26224,moderate,yes,none,no
1,54107,extensive,no,some,yes
1,41002,moderate,yes,none,yes
1,64928,moderate,no,some,no
1,38700,minimal,no,many,no
0,42019,moderate,no,some,yes
1,32890,moderate,no,many,yes
0,28407,moderate,yes,some,no
1,23335,moderate,yes,none,no
1,48828,extensive,yes,some,yes
1,52341,minimal,no,many,no
0,11978,extensive,no,some,no
1,46068,moderate,no,many,yes
1,57563,minimal,yes,many,no
0,42203,extensive,no,some,yes
0,34621,extensive,yes,many,yes
0,27426,moderate,no,some,no
1,60155,moderate,no,some,yes
0,11350,minimal,yes,none,no
1,27922,minimal,no,many,no
0,38229,extensive,yes,none,yes
1,30588,moderate,no,none,yes
0,34795,moderate,yes,some,no
1,47672,extensive,no,many,yes
1,29139,extensive,yes,many,yes
0,9514,minimal,no,some,no
0,18805,extensive,yes,none,yes
1,30982,extensive,yes,some,no
0,17939,minimal,yes,some,no
1,44431,minimal,yes,none,no
1,26866,minimal,no,many,no
1,18041,moderate,yes,some,no
1,37375,minimal,no,none,no
0,10576,extensive,yes,some,yes
0,16488,extensive,yes,some,yes
1,45962,minimal,yes,some,no
0,18504,extensive,yes,many,yes
0,29899,extensive,yes,some,yes
0,37473,extensive,no,none,yes
1,36653,extensive,yes,none,yes
0,28397,moderate,no,some,no
0,9614,minimal,yes,none,yes
0,7218,minimal,yes,some,no
1,32339,moderate,yes,none,yes
1,31835,minimal,no,many,no
0,16147,extensive,yes,some,no
0,38785,extensive,yes,some,yes
1,18616,moderate,yes,many,no
0,32241,moderate,no,some,no
1,18078,extensive,yes,many,no
0,16428,extensive,yes,some,no
1,48118,moderate,no,many,yes
0,24581,moderate,yes,none,no
0,7714,moderate,yes,some,no
0,59380,extensive,yes,none,yes
0,22994,extensive,yes,many,yes
1,51073,moderate,no,none,yes
0,32193,extensive,yes,some,yes
0,37014,extensive,yes,some,no
0,17360,moderate,yes,some,yes
1,33416,extensive,yes,many,yes
0,35573,extensive,no,some,yes
1,18108,minimal,yes,many,yes
0,29241,extensive,yes,none,yes
0,21080,moderate,yes,none,yes
1,23345,extensive,yes,many,no
0,7442,minimal,yes,none,no
1,13961,moderate,yes,none,yes
1,45585,moderate,yes,none,no
0,26003,extensive,yes,some,yes
1,41315,minimal,no,some,yes
0,15919,extensive,yes,some,yes
1,63438,moderate,yes,some,yes
1,33934,minimal,yes,some,no
1,27670,moderate,yes,many,no
0,10144,extensive,yes,some,yes
0,29695,extensive,no,some,no
0,19150,moderate,no,some,no
1,35922,moderate,no,none,yes
1,21389,minimal,no,none,no
0,5119,moderate,yes,some,yes
0,24301,moderate,no,some,no
0,9933,moderate,yes,some,no
0,36758,extensive,no,some,yes
0,29025,extensive,yes,none,yes
0,39022,minimal,yes,none,no
0,23960,minimal,no,some,no
1,57609,moderate,no,none,yes
0,39352,extensive,yes,none,yes
1,57283,moderate,yes,none,yes
0,18193,minimal,yes,some,yes
1,41639,moderate,yes,many,yes
0,6309,minimal,yes,some,no
0,7130,moderate,no,some,yes
0,56778,moderate,yes,some,yes
1,29554,moderate,yes,none,yes
0,18578,extensive,no,many,no
0,38601,moderate,yes,some,no
0,23262,extensive,no,some,yes
1,34833,extensive,no,many,yes
1,67632,moderate,no,none,no
1,65679,minimal,yes,none,no
0,19718,extensive,no,some,yes
0,32143,moderate,yes,none,no
1,27371,minimal,no,some,no
1,37447,extensive,no,none,yes
1,28640,minimal,yes,none,no
1,49564,extensive,yes,some,no
0,22374,moderate,yes,some,yes
1,12124,moderate,yes,none,no
1,31385,minimal,yes,some,no
1,24629,moderate,yes,some,yes
0,12425,extensive,yes,some,yes
1,29813,minimal,yes,none,no
0,29977,minimal,yes,some,no
0,15364,moderate,yes,none,yes
0,10884,extensive,no,some,no
0,21033,extensive,yes,some,yes
0,16389,moderate,yes,some,no
0,6302,extensive,yes,none,yes
0,20880,extensive,yes,some,yes
0,34105,minimal,yes,none,no
1,30862,extensive,no,many,yes
0,9972,extensive,yes,some,no
0,42959,extensive,yes,some,yes
0,26660,moderate,yes,none,yes
0,46872,moderate,yes,none,no
0,3595,minimal,yes,many,no
0,31242,extensive,yes,some,no
0,24958,moderate,no,some,no
1,30055,moderate,yes,some,no
1,19804,moderate,yes,many,no
1,43587,moderate,yes,none,no
0,20609,extensive,no,some,yes
0,17429,extensive,no,some,yes
0,12248,extensive,yes,none,yes
0,19612,extensive,no,some,yes
1,9672,minimal,yes,some,yes
1,48031,minimal,yes,many,no
0,12496,extensive,no,none,yes
0,9842,moderate,yes,some,no
1,46044,minimal,yes,some,no
0,33599,extensive,yes,some,no
1,19376,minimal,yes,some,yes
1,66206,minimal,yes,many,no
1,37409,moderate,yes,some,yes
1,18142,minimal,no,none,no
1,6916,moderate,no,some,yes
1,33720,extensive,yes,none,yes
0,10046,moderate,yes,many,yes
0,29097,minimal,yes,none,no
0,5736,moderate,no,some,no
1,23110,extensive,yes,some,yes
0,51333,minimal,yes,some,no
0,25628,extensive,yes,some,no
0,30818,moderate,no,none,yes
0,24289,moderate,no,some,yes
1,45976,moderate,yes,some,yes
1,35389,moderate,no,none,no
0,18287,moderate,yes,none,yes
0,2324,moderate,no,some,no
0,17010,minimal,yes,none,no
1,18958,minimal,yes,many,no
0,29304,extensive,yes,none,yes
1,66009,minimal,no,none,no
0,25620,extensive,yes,some,yes
1,40850,minimal,yes,none,no
1,24669,moderate,yes,some,yes
1,62756,moderate,no,some,yes
0,32422,extensive,no,some,yes
0,25977,moderate,yes,some,yes
1,47174,moderate,no,none,no
0,27016,moderate,no,some,no
1,67018,extensive,yes,none,no
0,27015,extensive,yes,many,yes
0,17136,extensive,no,many,yes
1,27865,moderate,no,some,yes
1,14651,moderate,no,many,no
0,26936,moderate,yes,some,yes
0,21497,minimal,no,some,no
1,50058,minimal,yes,some,no
0,2691,moderate,no,some,yes
0,7087,minimal,yes,many,no
0,28852,moderate,yes,none,no
1,64116,minimal,no,many,no
1,48374,moderate,yes,many,yes
1,14302,moderate,no,many,yes
0,28944,extensive,no,none,yes
0,33263,moderate,no,some,yes
1,49171,moderate,yes,some,no
0,26403,moderate,no,many,no
0,2642,minimal,no,some,no
0,25298,minimal,no,some,no
0,35590,extensive,yes,some,yes
1,47405,extensive,yes,none,no
1,46497,minimal,yes,none,yes
1,38067,minimal,no,none,no
1,24081,moderate,no,some,yes
1,37775,moderate,yes,none,yes
0,6381,minimal,no,some,no
1,16629,extensive,no,many,no
0,14215,extensive,no,some,no
0,35766,moderate,no,some,yes
0,11400,extensive,no,some,yes
0,15855,extensive,yes,some,no
1,23987,moderate,yes,many,yes
0,5716,extensive,yes,none,yes
1,7643,moderate,no,some,no
0,16886,minimal,no,many,no
0,24332,minimal,yes,some,no
1,19985,minimal,no,many,yes
1,25902,minimal,yes,none,yes
0,26156,minimal,yes,many,no
0,12733,extensive,yes,some,yes
0,37340,minimal,yes,none,no
0,31918,moderate,yes,some,yes
0,7781,minimal,yes,none,no
0,43456,minimal,no,none,no
0,34231,extensive,no,some,no
0,53366,moderate,no,none,no
0,21517,extensive,yes,some,yes
0,29252,moderate,yes,some,yes
1,41219,extensive,yes,some,yes
1,52452,moderate,no,some,no
0,62293,moderate,no,some,yes
1,13143,extensive,no,many,yes
0,7492,moderate,yes,none,no
0,34752,minimal,yes,many,no
1,17595,moderate,yes,many,yes
0,4768,extensive,yes,some,yes
0,15444,moderate,yes,some,yes
0,10789,minimal,yes,none,no
0,27080,moderate,yes,none,yes
1,58756,extensive,no,some,yes
0,21124,moderate,yes,some,yes
0,25573,minimal,yes,some,yes
0,45299,extensive,yes,none,yes
0,12202,minimal,yes,some,no
0,22515,minimal,yes,some,no
1,43498,moderate,no,some,no
1,21622,minimal,no,some,yes
1,55004,minimal,no,some,no
1,7309,minimal,yes,many,no
1,9002,minimal,no,many,no
0,16270,extensive,yes,some,yes
0,46204,extensive,no,some,yes
0,9733,minimal,no,some,no
1,25604,moderate,no,many,yes
1,43766,moderate,yes,none,yes
1,17591,moderate,no,none,no
0,42553,extensive,no,none,yes
0,15030,minimal,yes,some,no
1,65043,extensive,yes,some,no
1,20786,minimal,yes,none,no
1,66073,moderate,no,some,yes
0,29842,extensive,no,none,no
1,48763,moderate,no,none,no
1,52581,moderate,yes,some,yes
1,49479,moderate,yes,some,yes
1,16065,moderate,yes,some,no
1,45518,moderate,no,some,yes
0,33710,moderate,yes,some,no
0,16244,moderate,no,none,no
1,38980,moderate,yes,some,no
1,24939,minimal,no,many,yes
0,17473,extensive,yes,some,yes
0,4214,moderate,yes,none,yes
0,14602,extensive,no,some,yes
0,15703,extensive,yes,some,yes
0,39377,extensive,yes,some,yes
1,36628,moderate,no,some,no
1,15406,minimal,yes,some,no
0,32218,minimal,no,some,yes
0,37504,minimal,yes,some,no
0,48891,extensive,yes,none,yes
0,52847,extensive,yes,some,yes
0,19083,moderate,yes,some,yes
0,22009,extensive,no,many,yes
1,38039,minimal,no,some,yes
0,56699,extensive,yes,some,yes
0,33159,minimal,no,none,no
1,25932,moderate,yes,none,no
0,24147,minimal,yes,some,no
0,54491,moderate,yes,some,no
0,9306,minimal,no,some,yes
0,16183,extensive,yes,some,yes
1,54732,extensive,yes,many,yes
0,19094,extensive,yes,none,yes
0,45414,extensive,yes,some,yes
1,22990,minimal,yes,many,yes
1,15283,minimal,yes,some,no
1,30928,extensive,no,many,no
1,33970,minimal,yes,some,no
1,23652,extensive,no,many,no
0,28565,minimal,yes,none,no
1,61960,moderate,yes,none,yes
0,29885,moderate,yes,many,no
1,28544,moderate,no,some,no
1,30056,minimal,no,none,no
1,33348,minimal,no,many,no
0,21960,moderate,no,none,no
0,24072,extensive,no,some,yes
0,5634,extensive,yes,none,yes
1,39349,minimal,yes,many,no
0,37573,minimal,no,some,no
1,13744,moderate,yes,some,yes
0,33613,extensive,yes,some,yes
0,13714,extensive,no,some,no
0,21894,minimal,yes,some,no
1,33817,minimal,yes,many,no
1,31082,minimal,yes,some,no
0,9948,moderate,yes,none,yes
1,37648,minimal,yes,some,yes
0,69817,extensive,yes,some,no
0,30278,moderate,no,some,no
0,38070,extensive,yes,none,no
1,58691,minimal,no,some,no
1,35356,minimal,yes,many,no
0,48587,extensive,yes,some,yes
1,37504,minimal,yes,many,yes
0,14198,extensive,no,some,yes
0,33503,minimal,yes,none,no
0,9227,moderate,yes,many,yes
1,27858,moderate,no,none,no
0,22088,extensive,yes,many,no
0,32255,extensive,yes,some,no
1,56338,extensive,yes,some,no
1,51115,moderate,yes,none,yes
1,28911,extensive,yes,none,yes
1,50945,minimal,yes,many,no
0,15200,minimal,no,many,yes
1,25894,extensive,yes,none,no
1,25502,minimal,yes,many,no
1,43793,minimal,yes,some,no
1,37205,moderate,no,none,yes
0,17511,moderate,no,some,yes
0,13844,extensive,yes,some,yes
1,28788,minimal,yes,some,no
0,46742,extensive,yes,none,no
0,20568,extensive,yes,many,yes
1,44553,moderate,no,none,yes
0,18506,minimal,no,many,no
0,34547,extensive,yes,some,yes
1,42753,extensive,no,some,no
0,37586,minimal,yes,none,no
0,39097,moderate,yes,some,yes
0,52952,extensive,no,some,yes
0,24435,extensive,no,some,yes
0,9251,moderate,yes,none,yes
0,16587,moderate,yes,some,yes
1,24314,moderate,yes,many,yes
1,20267,minimal,yes,some,no
0,32249,moderate,no,some,no
0,31233,extensive,no,none,yes
1,23021,moderate,yes,many,no
1,49984,moderate,no,none,no
0,24276,minimal,no,none,yes
0,29239,moderate,yes,some,no
1,74312,minimal,yes,none,no
0,22573,moderate,yes,none,yes
0,21985,minimal,yes,some,no
0,39227,moderate,yes,none,yes
1,26500,moderate,yes,many,no
1,25250,extensive,yes,some,yes
0,23535,extensive,yes,some,yes
0,10223,minimal,no,some,no
1,14172,moderate,no,some,no
0,16373,minimal,yes,many,no
0,31330,extensive,yes,some,no
0,22030,extensive,yes,some,no
1,41810,moderate,no,some,no
1,41620,minimal,no,many,no
0,29420,extensive,yes,some,yes
0,10853,moderate,yes,some,no
0,23551,moderate,yes,some,yes
0,14028,moderate,no,none,yes
1,63806,minimal,yes,some,no
0,12617,moderate,yes,some,yes
0,25406,minimal,no,many,no
1,19282,minimal,no,many,yes
0,47195,extensive,no,none,no
1,23251,extensive,no,none,yes
1,56205,extensive,no,many,yes
1,10382,minimal,no,many,no
1,33889,moderate,no,many,no
1,59908,moderate,no,many,no
0,47705,extensive,no,none,yes
0,40902,extensive,no,some,no
0,36638,moderate,no,some,no
0,25761,moderate,yes,some,yes
0,28254,extensive,no,none,yes
0,16850,extensive,yes,none,yes
0,40821,extensive,yes,none,yes
0,25078,minimal,yes,some,no
1,38138,minimal,yes,many,no
0,60120,minimal,no,some,no
1,26662,minimal,yes,some,no
1,21576,minimal,yes,none,no
0,43741,extensive,no,some,yes
1,20771,minimal,yes,many,no
0,29283,extensive,yes,some,no
1,36459,moderate,no,some,no
1,20156,extensive,no,some,no
1,21130,minimal,no,some,yes
0,16601,extensive,yes,some,yes
0,36205,extensive,yes,some,yes
0,22518,extensive,no,some,yes
1,29313,moderate,no,some,no
0,39201,extensive,yes,some,yes
0,31208,extensive,yes,none,yes
1,31197,extensive,yes,some,yes
0,13040,moderate,no,many,yes
1,35036,moderate,yes,many,no
1,49822,extensive,yes,none,no
0,7250,moderate,no,many,no
0,26104,moderate,yes,some,yes
0,15544,extensive,yes,many,yes
0,22168,minimal,no,none,no
0,12878,minimal,yes,some,no
0,22898,minimal,no,none,no
0,35274,minimal,yes,some,no
0,22890,minimal,yes,some,no
0,26234,minimal,no,some,no
1,49149,moderate,no,some,no
0,39415,moderate,no,some,no
0,21872,moderate,yes,some,yes
0,23620,minimal,no,some,no
1,47055,moderate,yes,none,yes
0,36728,minimal,yes,some,no
0,14221,extensive,yes,none,yes
0,22953,moderate,yes,some,yes
0,26148,extensive,no,some,no
1,49521,extensive,no,some,no
1,30164,minimal,no,some,no
0,16305,extensive,yes,some,yes
0,31447,moderate,yes,many,no
0,14500,extensive,no,many,yes
1,39607,extensive,yes,none,yes
0,70245,extensive,yes,some,yes
1,31090,extensive,no,many,yes
1,34396,moderate,no,some,yes
0,16569,extensive,no,many,yes
1,39597,minimal,yes,none,yes
1,30019,moderate,yes,some,yes
1,21867,minimal,yes,many,yes
0,36989,extensive,yes,some,yes
0,7492,minimal,no,many,no
0,20261,minimal,no,none,yes
1,45249,minimal,yes,many,yes
1,60454,moderate,yes,some,yes
1,91160,extensive,no,none,yes
0,16710,moderate,no,some,no
0,2396,minimal,yes,some,no
1,52268,moderate,yes,many,no
0,33422,moderate,no,none,no
0,27612,extensive,no,some,yes
0,17981,extensive,no,many,no
0,32940,extensive,yes,none,yes
1,18389,minimal,yes,many,no
0,20083,moderate,no,none,yes
0,12581,minimal,yes,some,no
0,27050,minimal,yes,none,no
1,30212,minimal,no,some,yes
0,5260,moderate,yes,many,no
0,27740,moderate,no,some,no
0,16558,minimal,no,some,no
0,35213,moderate,yes,some,no
1,37679,moderate,yes,some,yes
1,64088,moderate,no,some,no
1,19806,minimal,no,some,no
0,29250,extensive,yes,some,yes
1,37825,minimal,yes,none,no
0,30827,extensive,yes,some,yes
0,6833,extensive,yes,none,no
0,29290,moderate,yes,some,yes
0,36299,minimal,yes,none,no
0,13319,extensive,no,many,yes
0,27152,extensive,yes,some,no
0,27157,moderate,yes,none,no
