FError,LOC,XP,foosball,Partays,B$+
1,58233,moderate,yes,many,yes
1,28703,minimal,yes,many,yes
1,20430,moderate,no,many,no
1,22140,moderate,yes,many,yes
1,68509,moderate,no,none,yes
0,11916,moderate,no,some,yes
0,11884,minimal,no,none,yes
1,45381,extensive,yes,none,yes
1,9358,minimal,no,many,yes
0,35320,extensive,yes,none,yes
0,23150,extensive,yes,some,yes
1,54155,minimal,yes,some,no
0,39733,minimal,yes,none,no
1,11979,moderate,yes,some,yes
1,26123,extensive,yes,some,yes
1,49587,moderate,yes,none,yes
0,28905,minimal,yes,some,no
0,8569,minimal,no,some,no
0,13209,moderate,no,none,yes
1,13429,minimal,yes,some,no
0,35214,moderate,no,some,no
0,32308,extensive,no,many,yes
0,28633,extensive,no,none,yes
1,47857,minimal,no,some,no
0,9815,moderate,yes,some,no
0,61843,extensive,no,some,yes
1,21900,moderate,no,some,yes
0,19358,extensive,no,many,no
0,18479,extensive,no,some,yes
0,28563,extensive,no,some,yes
0,35592,minimal,yes,some,no
1,28226,moderate,yes,many,no
1,12938,moderate,yes,none,yes
1,12311,moderate,no,some,no
0,7418,extensive,no,some,yes
1,24610,extensive,yes,many,no
0,36795,moderate,no,some,yes
1,19818,minimal,no,none,no
0,11440,moderate,yes,some,no
0,33522,extensive,yes,some,yes
0,36235,extensive,yes,some,yes
0,15788,extensive,yes,many,yes
1,29347,minimal,no,some,no
0,24569,moderate,yes,none,yes
0,19861,minimal,yes,some,no
1,24778,minimal,yes,many,no
0,18360,extensive,yes,some,yes
1,9291,minimal,no,none,no
0,40202,moderate,no,some,no
0,28492,moderate,yes,some,no
0,20771,minimal,yes,some,no
0,10016,moderate,no,some,no
1,31955,minimal,yes,none,yes
1,34494,extensive,no,many,no
0,14494,extensive,no,some,yes
0,9099,extensive,yes,some,yes
0,12086,minimal,yes,some,no
1,36672,minimal,yes,some,no
0,6114,minimal,yes,some,no
1,51552,moderate,no,some,no
0,30603,minimal,no,some,no
0,33120,moderate,yes,none,yes
0,32900,extensive,no,some,yes
0,31571,extensive,yes,some,no
0,36665,extensive,no,none,no
1,41885,extensive,yes,none,no
0,15981,moderate,yes,some,yes
1,55071,extensive,yes,none,no
0,7822,minimal,no,some,no
1,36811,moderate,yes,many,yes
1,24644,minimal,no,none,no
1,55160,minimal,yes,many,no
0,25691,minimal,yes,some,no
0,10683,moderate,yes,many,no
0,27827,extensive,yes,some,yes
0,32583,extensive,no,none,yes
1,43944,moderate,yes,many,no
0,17908,extensive,no,some,yes
1,17806,minimal,yes,some,yes
1,52198,moderate,no,none,yes
1,28509,minimal,yes,none,no
0,5275,minimal,yes,some,no
1,18588,minimal,yes,some,no
0,57431,extensive,no,some,yes
1,47745,minimal,yes,many,no
1,71486,minimal,yes,some,no
1,58502,minimal,yes,none,no
0,70673,moderate,no,some,yes
0,20937,extensive,yes,some,yes
1,46016,minimal,yes,some,no
1,24389,moderate,yes,none,yes
0,47480,minimal,no,some,no
1,14400,minimal,no,many,no
1,19940,moderate,yes,some,yes
1,44673,minimal,no,some,yes
1,11867,moderate,no,some,no
1,53938,moderate,yes,some,yes
0,31430,moderate,yes,many,yes
1,61872,moderate,no,none,no
1,35561,extensive,yes,none,yes
1,11961,moderate,no,some,no
0,21642,minimal,yes,some,no
0,9030,minimal,yes,many,no
1,35983,minimal,yes,some,no
0,65136,extensive,yes,some,yes
1,25153,moderate,yes,none,yes
0,14246,minimal,yes,some,no
0,27522,moderate,yes,none,no
1,27259,minimal,no,none,no
0,26124,extensive,yes,some,yes
1,63847,moderate,yes,some,yes
0,39776,extensive,yes,none,yes
1,35790,moderate,yes,some,no
0,28589,moderate,yes,many,yes
0,8754,moderate,yes,none,no
0,29670,moderate,no,none,no
0,33965,extensive,yes,none,yes
0,33683,moderate,yes,some,yes
0,27837,extensive,yes,none,yes
0,20249,minimal,yes,some,yes
0,27514,moderate,no,none,yes
0,31430,extensive,no,some,yes
1,21215,minimal,yes,many,no
1,41928,moderate,no,many,no
1,49859,minimal,no,some,no
1,66729,minimal,yes,none,no
0,23654,moderate,no,many,yes
0,15648,moderate,yes,many,yes
1,59398,moderate,no,none,no
0,7638,extensive,yes,some,yes
0,15408,moderate,yes,some,yes
0,51794,extensive,no,some,no
0,21092,moderate,no,some,yes
1,10594,extensive,yes,many,yes
1,38173,moderate,no,none,no
1,41071,minimal,yes,some,no
0,21050,extensive,yes,some,yes
1,32822,minimal,yes,some,no
0,10473,extensive,yes,some,no
1,65215,minimal,yes,some,no
1,27405,extensive,no,some,yes
0,34331,moderate,no,some,no
1,17320,minimal,yes,many,yes
1,18978,minimal,yes,none,no
1,52171,extensive,yes,none,no
1,28363,moderate,yes,many,no
0,30231,moderate,no,some,no
0,18015,extensive,yes,some,no
1,46016,extensive,yes,none,yes
0,14215,moderate,no,none,yes
1,42473,minimal,yes,some,no
1,68788,minimal,no,some,no
1,15767,minimal,yes,none,no
0,14132,minimal,no,none,no
1,58166,extensive,no,many,yes
1,34016,minimal,yes,none,no
0,35181,minimal,yes,some,no
0,30766,extensive,no,some,no
1,5032,minimal,no,none,yes
0,23145,minimal,yes,some,no
0,25859,minimal,yes,some,no
1,28959,moderate,no,many,no
1,21256,moderate,no,none,no
0,17921,moderate,no,some,yes
1,28352,minimal,no,some,no
0,8202,extensive,no,many,no
1,15945,moderate,no,some,yes
1,41026,moderate,no,some,yes
1,22930,minimal,no,none,no
0,37654,extensive,yes,some,yes
0,14757,moderate,no,some,yes
0,4436,extensive,no,some,yes
0,10130,moderate,no,some,no
1,27550,moderate,yes,none,yes
1,30053,extensive,no,many,yes
0,12619,extensive,no,none,yes
1,30366,moderate,no,none,no
0,31715,extensive,yes,some,yes
1,43236,minimal,yes,none,yes
0,21431,extensive,no,some,yes
1,28543,extensive,no,many,no
1,8955,minimal,yes,some,yes
0,22625,moderate,no,none,yes
0,14500,minimal,yes,some,no
0,32026,extensive,yes,some,yes
0,42235,extensive,no,many,yes
0,11676,moderate,yes,some,no
1,17021,moderate,no,none,no
0,9931,minimal,no,many,no
1,11537,minimal,no,some,no
0,26268,extensive,no,some,no
0,17563,moderate,yes,some,no
1,62620,extensive,no,some,yes
1,49149,moderate,yes,some,no
1,30446,minimal,yes,many,no
0,16053,moderate,no,many,yes
0,17576,moderate,yes,none,yes
0,11943,moderate,yes,none,no
0,17970,extensive,yes,some,yes
1,65130,minimal,no,many,no
0,13668,moderate,yes,some,no
1,6810,moderate,no,none,yes
0,24019,extensive,yes,some,no
0,31091,extensive,yes,some,yes
1,44491,extensive,yes,some,yes
0,13156,moderate,yes,many,yes
0,28314,extensive,yes,some,no
1,16980,extensive,yes,many,yes
1,15589,minimal,yes,some,no
0,38694,moderate,no,some,no
1,39716,extensive,yes,many,yes
1,14740,extensive,no,some,yes
1,30804,moderate,yes,some,yes
0,20606,minimal,yes,none,no
0,36635,extensive,no,none,no
0,64064,minimal,yes,some,no
0,19922,extensive,yes,some,yes
1,34023,minimal,yes,some,yes
1,46308,extensive,yes,many,yes
0,28886,extensive,no,some,yes
0,11603,minimal,yes,some,no
0,7339,extensive,no,none,yes
1,25800,minimal,no,some,no
1,17872,minimal,no,some,no
0,16775,minimal,yes,some,no
1,42875,minimal,yes,none,no
1,79207,extensive,yes,some,yes
0,6230,moderate,yes,some,yes
1,73225,minimal,yes,many,yes
0,32840,extensive,yes,some,yes
1,30041,moderate,no,some,no
0,31969,extensive,yes,none,yes
0,22389,moderate,no,some,no
0,9393,extensive,yes,many,yes
1,42028,minimal,no,none,no
1,25616,moderate,yes,none,no
1,11227,minimal,no,many,no
0,26573,minimal,no,some,no
0,18042,extensive,yes,some,yes
0,41060,moderate,yes,some,no
0,25453,extensive,yes,many,no
1,15681,minimal,yes,many,yes
1,17882,extensive,yes,many,no
1,22826,moderate,yes,some,no
1,44524,minimal,yes,many,no
1,41259,moderate,no,many,yes
1,26497,extensive,yes,some,no
0,34457,moderate,no,none,no
1,7182,minimal,yes,many,yes
1,40529,extensive,no,many,no
0,17401,minimal,yes,none,yes
1,50903,moderate,no,none,yes
0,35766,extensive,yes,some,yes
1,25400,minimal,yes,some,yes
1,33711,moderate,yes,some,no
1,42688,minimal,no,some,yes
0,11700,extensive,no,some,yes
1,48386,extensive,yes,some,yes
0,51127,extensive,no,some,yes
1,66801,minimal,yes,some,no
0,37883,moderate,no,none,yes
1,54073,minimal,yes,some,yes
1,36825,moderate,no,many,no
0,40758,moderate,yes,none,no
1,27120,minimal,yes,none,no
0,12562,extensive,yes,none,yes
0,8415,minimal,no,many,no
0,26610,extensive,yes,none,yes
0,37914,moderate,no,none,yes
1,72285,extensive,no,none,yes
0,23242,minimal,no,some,no
0,27025,extensive,yes,some,yes
1,17961,minimal,yes,many,no
0,23682,extensive,yes,none,yes
1,22594,minimal,yes,many,no
0,18865,extensive,yes,none,yes
0,36731,minimal,yes,none,no
0,19769,extensive,yes,some,no
1,43679,moderate,yes,many,yes
0,20055,minimal,no,none,no
0,52426,extensive,no,some,yes
0,22485,minimal,no,some,no
0,30416,moderate,no,some,yes
0,41038,moderate,no,none,no
0,32978,extensive,no,some,yes
0,21707,minimal,yes,none,yes
0,18628,extensive,yes,none,yes
0,20177,minimal,no,some,yes
1,18149,moderate,yes,many,no
1,21017,moderate,yes,many,yes
0,30526,moderate,yes,none,yes
1,18116,minimal,yes,some,no
1,69959,extensive,yes,none,no
1,44870,extensive,no,some,yes
1,50939,minimal,yes,some,no
1,32746,minimal,yes,some,no
0,21007,moderate,no,none,yes
0,10479,extensive,no,some,no
1,35421,moderate,no,many,yes
1,10087,minimal,yes,none,no
1,28198,minimal,no,some,no
1,7400,minimal,yes,many,yes
0,27901,moderate,yes,none,no
0,34201,extensive,no,none,yes
0,59162,moderate,no,some,yes
0,40728,moderate,yes,some,yes
1,57713,minimal,yes,many,no
0,50844,extensive,yes,some,no
0,36831,extensive,no,some,yes
0,40376,extensive,no,none,yes
0,15844,extensive,yes,none,yes
1,34389,moderate,no,many,no
0,15969,extensive,no,some,yes
1,42726,minimal,yes,some,no
0,2954,moderate,yes,none,no
1,18495,minimal,yes,many,no
1,35681,minimal,yes,some,no
1,70502,moderate,yes,some,yes
1,65892,moderate,yes,none,yes
0,18583,moderate,yes,some,no
0,11146,moderate,yes,none,yes
1,62138,moderate,yes,none,yes
1,33000,extensive,no,none,no
1,62249,extensive,yes,none,yes
1,32906,moderate,yes,many,no
1,39967,minimal,yes,none,no
0,29904,minimal,no,some,no
1,29389,moderate,no,none,yes
0,27935,moderate,yes,none,yes
1,29020,minimal,yes,none,no
1,39913,minimal,no,none,no
1,66505,minimal,yes,many,yes
1,27173,moderate,no,some,yes
1,61178,extensive,no,many,yes
0,15349,extensive,no,many,yes
0,15008,moderate,no,some,no
0,16682,moderate,no,some,yes
1,20509,minimal,yes,none,yes
1,30302,minimal,no,some,no
1,39666,extensive,no,many,no
0,10584,minimal,yes,some,no
1,46684,moderate,yes,some,no
1,42835,moderate,yes,some,no
0,7321,moderate,yes,some,no
0,19948,moderate,no,many,yes
1,72883,minimal,no,some,yes
1,56663,minimal,yes,many,no
0,50704,moderate,no,many,yes
0,17833,extensive,yes,none,yes
1,31374,minimal,yes,some,yes
0,14508,moderate,yes,none,yes
1,16577,minimal,yes,none,yes
1,23131,minimal,yes,none,yes
1,37076,minimal,yes,many,yes
0,29886,extensive,no,some,yes
1,9568,extensive,no,many,no
0,58973,extensive,no,some,yes
0,24308,extensive,yes,many,yes
1,52565,minimal,no,some,yes
0,54220,extensive,yes,many,no
0,31865,moderate,yes,some,no
0,27128,extensive,yes,some,no
1,48242,minimal,no,many,no
1,36373,moderate,yes,many,no
1,52083,extensive,yes,some,no
1,66325,extensive,yes,none,yes
0,36384,moderate,yes,some,yes
0,10666,minimal,yes,some,no
1,58121,minimal,no,many,no
0,37656,extensive,no,none,no
1,11271,minimal,no,some,no
1,10139,extensive,no,none,yes
0,21836,moderate,no,none,yes
1,30661,extensive,yes,some,yes
1,30942,minimal,no,many,no
0,19715,moderate,yes,some,no
0,25943,extensive,yes,some,yes
1,52306,minimal,yes,many,yes
0,16118,extensive,yes,none,yes
0,20246,extensive,no,none,no
1,69560,minimal,no,some,yes
1,34258,minimal,no,some,no
0,8406,extensive,yes,some,yes
1,43258,minimal,yes,none,no
0,14539,moderate,yes,many,yes
1,26458,moderate,no,none,yes
0,24102,extensive,no,many,yes
1,29353,minimal,yes,some,no
1,24449,moderate,yes,some,no
0,38482,moderate,no,none,yes
0,14708,minimal,no,some,no
1,18303,minimal,no,some,no
0,10220,extensive,no,some,no
0,43493,moderate,no,none,yes
0,34991,extensive,no,some,yes
0,30703,moderate,yes,none,no
1,32821,moderate,no,many,yes
0,14706,minimal,yes,some,no
0,17631,moderate,no,none,no
1,32836,moderate,yes,none,yes
1,36737,extensive,no,some,yes
0,9242,extensive,no,none,yes
0,14721,extensive,no,none,no
0,16381,extensive,yes,some,yes
0,32413,extensive,no,some,yes
0,15951,extensive,no,some,no
1,18817,minimal,no,some,no
1,42596,moderate,yes,some,yes
1,35509,moderate,yes,some,no
1,55835,extensive,no,some,no
0,22486,moderate,no,none,no
0,24463,extensive,yes,some,yes
0,7847,moderate,no,some,yes
0,22237,extensive,no,some,yes
0,55943,moderate,no,some,yes
0,23239,extensive,yes,some,yes
0,35057,minimal,yes,none,no
1,32785,extensive,no,many,no
0,53041,moderate,yes,some,no
0,20466,extensive,yes,none,yes
0,35088,moderate,no,none,no
0,18421,moderate,no,some,no
1,13087,minimal,yes,some,no
0,35956,minimal,yes,none,yes
0,31118,extensive,no,some,yes
0,6754,extensive,no,none,no
0,15454,extensive,no,none,yes
1,55692,minimal,yes,some,no
1,43303,minimal,no,some,no
1,12894,minimal,no,some,no
1,32247,minimal,yes,some,no
1,38818,moderate,no,some,yes
0,30837,minimal,yes,some,no
0,27907,extensive,no,many,yes
1,24931,minimal,no,none,no
1,45599,minimal,yes,some,yes
1,50567,moderate,yes,many,no
1,27226,moderate,no,some,no
1,18502,moderate,yes,none,yes
1,45574,minimal,yes,some,yes
1,67197,moderate,yes,none,yes
1,41603,moderate,yes,some,yes
0,10411,moderate,yes,none,no
0,34644,extensive,yes,some,yes
1,62457,extensive,yes,many,yes
0,33096,moderate,no,none,no
1,39623,moderate,yes,many,yes
0,22567,minimal,yes,many,no
0,32179,extensive,yes,none,no
0,34129,extensive,no,some,yes
1,47972,extensive,yes,many,yes
0,24692,minimal,no,some,yes
0,22239,extensive,yes,many,no
1,32669,moderate,yes,some,no
1,39582,minimal,no,none,no
1,47761,moderate,yes,none,no
0,36444,extensive,no,none,yes
1,43460,moderate,no,some,no
0,32949,moderate,yes,many,yes
1,46116,moderate,yes,some,no
1,45060,minimal,no,some,no
1,42359,minimal,yes,none,no
1,30751,moderate,no,none,yes
1,41474,moderate,no,many,yes
0,4535,extensive,yes,none,yes
0,52834,extensive,yes,some,yes
1,59381,minimal,no,many,no
1,63000,minimal,no,some,yes
1,10130,minimal,no,many,yes
0,18821,extensive,yes,some,no
0,15450,minimal,no,some,yes
1,77717,moderate,yes,some,yes
0,38713,moderate,no,some,no
0,14086,moderate,yes,none,no
0,20447,moderate,no,none,yes
1,36535,moderate,yes,none,no
0,21194,extensive,no,none,yes
0,10509,minimal,yes,some,no
0,12591,moderate,yes,some,no
0,36637,extensive,yes,some,yes
1,63337,extensive,yes,many,yes
1,49009,minimal,no,many,no
0,41637,moderate,yes,some,yes
1,20393,minimal,yes,none,yes
1,22544,minimal,yes,many,no
1,33794,minimal,yes,some,no
1,27488,moderate,yes,none,yes
1,10833,minimal,no,many,yes
0,21570,moderate,yes,none,no
1,55510,moderate,no,none,yes
0,17175,moderate,no,some,no
0,27544,minimal,yes,some,no
0,17331,extensive,yes,many,yes
0,29694,extensive,no,none,no
1,28004,minimal,yes,none,no
1,36231,moderate,no,many,no
1,26908,minimal,no,some,yes
1,51890,extensive,no,none,no
0,56442,extensive,yes,some,yes
0,25812,extensive,no,none,yes
1,49046,moderate,no,none,no
1,32611,moderate,no,many,no
1,47682,moderate,yes,many,no
0,33521,extensive,yes,some,yes
0,7316,minimal,no,some,no
0,10311,extensive,yes,some,no
1,36585,extensive,yes,many,no
1,17886,minimal,no,many,yes
1,23347,minimal,no,many,no
0,22135,moderate,yes,some,yes
1,41871,minimal,no,none,no
0,27076,moderate,no,none,yes
0,32444,moderate,yes,none,yes
0,13282,minimal,no,many,no
1,31483,minimal,no,many,no
0,32579,extensive,no,some,yes
0,53224,minimal,yes,some,no
1,25227,moderate,yes,many,no
0,4151,moderate,no,some,no
0,11116,extensive,yes,none,no
0,22123,minimal,yes,some,yes
1,27937,minimal,no,some,yes
0,25354,moderate,no,none,yes
1,50648,minimal,yes,some,yes
1,63087,extensive,no,none,no
0,16197,extensive,no,many,yes
0,25717,moderate,no,some,no
0,36142,moderate,no,some,yes
1,3856,moderate,yes,many,yes
1,42160,moderate,no,many,no
1,50965,minimal,yes,some,no
0,9275,extensive,yes,none,no
1,10060,moderate,yes,none,yes
0,17102,minimal,no,none,no
1,43949,minimal,yes,none,no
1,41348,minimal,yes,some,yes
1,25602,moderate,yes,many,yes
1,46707,extensive,no,some,yes
1,28505,moderate,no,some,no
1,35326,minimal,yes,some,no
1,47455,extensive,no,some,yes
0,13337,extensive,yes,some,yes
0,11222,moderate,yes,some,yes
0,37341,extensive,no,some,yes
1,22072,minimal,yes,none,no
0,14735,extensive,yes,none,yes
0,6950,extensive,no,some,yes
0,20687,extensive,yes,none,yes
1,39021,minimal,no,some,no
1,14949,minimal,no,some,no
0,35320,moderate,no,some,no
1,37203,moderate,yes,none,yes
1,17247,extensive,yes,many,no
1,46201,moderate,no,many,yes
0,16930,moderate,yes,some,yes
0,45628,extensive,no,none,yes
0,20074,moderate,no,some,yes
0,31768,extensive,no,none,yes
0,20352,extensive,yes,none,yes
0,22926,extensive,yes,none,yes
1,45324,moderate,no,many,yes
0,39465,extensive,yes,none,yes
1,24845,minimal,yes,many,yes
0,23840,moderate,yes,some,no
0,49245,extensive,yes,none,yes
0,10246,moderate,yes,many,yes
0,26043,moderate,yes,none,yes
0,2878,minimal,yes,some,no
0,20805,extensive,no,some,yes
0,32071,extensive,no,some,no
1,20254,moderate,no,none,yes
1,48194,moderate,yes,some,yes
0,10103,moderate,yes,many,yes
0,44863,extensive,yes,many,yes
1,18260,minimal,yes,some,no
1,30858,minimal,yes,none,no
1,40796,extensive,yes,many,no
0,7641,moderate,yes,many,no
1,40554,minimal,yes,some,yes
0,13809,minimal,no,some,yes
0,31163,extensive,no,some,no
1,38667,minimal,no,many,yes
0,32384,moderate,yes,none,yes
1,41985,minimal,yes,many,no
0,46433,minimal,no,some,no
0,27046,moderate,yes,none,no
0,8849,extensive,yes,many,yes
0,28830,extensive,no,none,no
1,32879,minimal,no,some,yes
0,4354,minimal,yes,none,no
0,5472,extensive,no,some,no
1,9076,minimal,yes,many,no
1,18875,minimal,yes,none,no
0,30215,extensive,no,none,no
1,51394,minimal,yes,some,no
0,6417,moderate,no,some,no
0,30488,minimal,no,none,yes
1,24743,minimal,no,none,no
1,29576,minimal,yes,none,no
0,21767,extensive,yes,many,yes
0,9481,minimal,no,none,no
0,37927,extensive,no,some,yes
1,29831,extensive,yes,some,yes
1,29635,moderate,yes,none,yes
1,12196,minimal,no,many,no
1,30234,extensive,no,many,no
0,43618,extensive,yes,many,yes
0,33592,moderate,no,some,yes
1,39426,moderate,yes,some,no
0,16276,extensive,yes,some,yes
1,43614,minimal,yes,none,no
0,21426,extensive,yes,none,no
1,37722,extensive,no,none,yes
0,18235,moderate,yes,some,yes
1,15892,minimal,yes,none,yes
1,21900,minimal,yes,none,yes
0,28116,minimal,yes,some,yes
1,31083,extensive,no,some,no
0,22437,moderate,yes,some,yes
0,21192,extensive,yes,many,yes
0,21835,extensive,no,none,yes
1,15523,minimal,no,some,yes
0,21879,minimal,yes,some,no
0,19340,minimal,no,some,no
1,26364,minimal,yes,some,yes
0,43778,extensive,no,none,yes
1,43385,moderate,yes,many,no
0,32620,extensive,yes,some,yes
1,12202,minimal,yes,many,no
1,76806,minimal,yes,some,no
0,17476,minimal,no,some,yes
1,40318,extensive,yes,some,no
0,26266,extensive,no,some,yes
0,22590,extensive,yes,some,yes
0,14823,extensive,yes,some,yes
0,46846,extensive,yes,none,yes
1,31374,minimal,no,some,no
1,26874,moderate,yes,many,no
1,23736,minimal,no,some,no
0,4283,minimal,yes,none,yes
1,34892,minimal,yes,some,no
0,17222,extensive,yes,none,yes
0,10899,moderate,yes,some,yes
1,71434,extensive,yes,some,yes
0,49370,extensive,no,some,no
0,23878,moderate,yes,none,yes
1,17707,minimal,no,none,yes
0,24125,minimal,yes,some,no
0,17012,moderate,yes,some,yes
0,16594,moderate,yes,some,yes
0,25326,extensive,yes,none,yes
0,11283,moderate,no,some,no
1,22193,moderate,yes,none,no
1,24251,moderate,yes,some,no
1,26528,extensive,no,some,yes
0,21181,moderate,no,some,yes
1,50645,extensive,yes,some,yes
0,11510,extensive,no,some,yes
0,48626,extensive,no,some,yes
1,43746,minimal,yes,many,yes
0,39110,minimal,yes,some,no
1,37775,moderate,no,many,yes
1,30670,extensive,no,some,yes
1,41236,moderate,yes,some,yes
0,27576,moderate,no,some,no
1,34980,moderate,yes,none,no
0,26041,extensive,no,some,yes
1,12541,moderate,no,none,yes
1,45198,moderate,yes,many,yes
0,51581,moderate,no,some,no
1,37036,extensive,yes,many,yes
0,14285,extensive,yes,none,no
0,43190,extensive,no,many,yes
0,24061,extensive,yes,some,yes
1,46419,minimal,yes,some,no
1,27169,minimal,yes,many,no
1,16070,extensive,yes,some,no
0,16425,moderate,no,many,yes
1,20439,minimal,no,many,no
1,54204,moderate,no,none,no
1,41756,extensive,yes,some,yes
0,18236,minimal,no,none,no
0,34616,extensive,no,some,yes
1,30190,minimal,yes,many,yes
0,12976,extensive,yes,some,yes
1,25284,minimal,no,some,no
1,32863,minimal,yes,many,yes
0,47145,moderate,yes,none,yes
1,42422,moderate,yes,none,no
1,45268,minimal,yes,some,no
0,14476,minimal,no,some,no
1,73491,minimal,yes,many,no
0,32701,extensive,yes,some,no
1,29320,extensive,no,none,yes
1,25533,moderate,yes,some,no
0,21179,minimal,yes,some,no
0,5466,moderate,no,some,no
0,25781,extensive,yes,some,yes
0,39976,extensive,no,some,yes
1,64634,extensive,yes,some,yes
0,39895,extensive,no,some,yes
0,9864,minimal,yes,none,no
0,23692,extensive,yes,some,yes
1,23881,moderate,no,none,no
1,46350,minimal,yes,many,no
1,29003,moderate,yes,none,no
1,49808,moderate,no,some,yes
1,13878,moderate,yes,some,no
1,14819,moderate,yes,some,yes
1,15721,moderate,yes,many,no
1,35059,moderate,no,none,no
0,47867,moderate,yes,some,yes
1,32673,moderate,yes,some,yes
1,13799,extensive,no,many,no
0,35596,minimal,yes,none,yes
0,18078,moderate,yes,some,yes
0,24855,extensive,no,none,yes
0,16330,moderate,no,some,yes
1,28134,minimal,yes,many,yes
0,11473,moderate,yes,some,yes
0,30024,extensive,no,some,yes
1,59424,minimal,no,some,no
0,39653,extensive,no,none,yes
0,9601,moderate,yes,none,no
1,44189,extensive,yes,none,yes
1,16640,moderate,yes,many,no
1,21058,minimal,yes,some,no
0,15971,minimal,no,some,no
0,15713,extensive,yes,none,no
0,39120,minimal,no,some,no
0,37025,minimal,yes,some,no
1,32237,minimal,yes,none,no
1,38465,moderate,yes,many,yes
1,15252,minimal,no,many,no
1,23824,moderate,no,some,yes
0,24934,minimal,no,none,no
0,12720,extensive,no,some,yes
0,25393,minimal,yes,many,no
1,8224,moderate,no,some,no
1,10295,minimal,yes,none,no
1,58035,moderate,no,some,no
0,32582,moderate,no,none,yes
1,40136,minimal,yes,none,no
1,45299,minimal,yes,many,no
0,37843,extensive,no,none,yes
1,24522,minimal,no,some,no
0,23435,extensive,yes,none,no
0,5846,moderate,yes,some,yes
1,49771,minimal,yes,some,yes
0,40705,extensive,yes,some,yes
1,46459,minimal,yes,many,no
1,20806,minimal,yes,none,no
0,38638,extensive,yes,none,yes
0,34736,moderate,yes,none,yes
0,77067,extensive,yes,none,yes
0,34535,moderate,yes,some,no
1,46823,moderate,yes,many,no
1,13974,moderate,yes,many,yes
0,17068,moderate,yes,none,yes
1,60166,minimal,yes,some,no
1,21671,minimal,no,many,no
0,44905,minimal,no,none,no
0,20168,moderate,yes,some,yes
1,47164,minimal,yes,many,yes
0,20047,moderate,yes,some,no
1,58372,extensive,yes,some,yes
1,31096,minimal,yes,some,no
0,25728,minimal,yes,none,no
0,8365,moderate,yes,none,yes
0,26474,moderate,yes,none,no
0,44130,extensive,yes,some,yes
1,67212,minimal,no,many,no
0,38530,extensive,no,none,yes
0,34224,extensive,yes,none,yes
1,23450,moderate,yes,some,no
1,32002,moderate,no,some,no
0,32740,extensive,no,some,yes
1,31096,moderate,no,many,no
0,42041,extensive,yes,some,no
0,12759,extensive,yes,many,no
1,20532,moderate,yes,some,yes
0,8867,moderate,yes,some,yes
0,31759,extensive,yes,many,no
1,20185,moderate,yes,many,yes
0,12241,minimal,no,some,no
0,10324,extensive,yes,some,yes
1,59830,extensive,no,none,yes
1,16402,extensive,yes,many,yes
1,32392,minimal,no,none,no
1,44481,minimal,yes,none,no
0,19057,moderate,yes,some,no
0,40426,moderate,no,some,yes
0,7538,minimal,yes,none,yes
1,55999,moderate,yes,many,no
0,12126,moderate,no,some,yes
0,17820,moderate,yes,some,no
1,31273,minimal,no,none,yes
1,72970,moderate,yes,some,yes
0,39202,moderate,yes,some,yes
0,24624,moderate,no,some,no
0,8724,extensive,yes,some,yes
1,55302,moderate,yes,some,no
0,20280,extensive,yes,many,yes
0,15218,minimal,yes,some,yes
0,29730,moderate,yes,some,yes
1,18863,minimal,no,many,no
1,33978,minimal,no,none,yes
0,30739,extensive,yes,some,yes
0,4386,minimal,yes,none,no
0,12209,minimal,no,many,no
1,36310,minimal,yes,some,no
0,55182,extensive,yes,many,no
0,26903,extensive,yes,some,yes
0,34683,moderate,yes,none,no
0,28859,extensive,yes,many,yes
1,32768,minimal,no,some,no
0,10870,moderate,no,none,yes
0,14980,extensive,yes,some,yes
1,8566,minimal,yes,some,no
0,19635,moderate,no,none,no
0,15811,moderate,yes,many,no
1,64653,extensive,yes,none,no
0,31789,moderate,yes,some,no
1,34334,minimal,yes,none,no
0,35676,extensive,yes,some,yes
1,14935,minimal,no,some,no
0,21791,extensive,yes,some,yes
1,17925,minimal,yes,none,no
0,31179,extensive,yes,some,yes
0,33324,moderate,yes,some,no
1,37528,minimal,no,none,yes
1,22541,minimal,yes,many,no
0,10524,extensive,yes,many,yes
0,42697,moderate,no,many,no
1,77396,moderate,yes,many,yes
1,37422,moderate,no,some,no
0,37738,extensive,no,none,yes
1,56935,moderate,no,some,no
1,31895,minimal,no,some,no
0,20963,extensive,no,none,yes
0,22995,extensive,yes,many,no
0,20611,extensive,yes,none,yes
0,30763,extensive,yes,none,yes
0,49852,extensive,yes,none,yes
1,20305,moderate,yes,none,yes
1,33478,minimal,yes,none,no
0,20605,moderate,yes,some,yes
0,19463,moderate,yes,none,yes
1,26699,minimal,yes,none,no
0,24241,extensive,yes,none,no
1,20488,minimal,yes,some,no
0,33165,extensive,yes,some,yes
0,10619,extensive,yes,some,yes
0,26254,moderate,yes,some,no
0,54186,extensive,no,some,yes
1,41528,extensive,yes,some,yes
0,12640,extensive,no,some,yes
1,18177,moderate,no,many,yes
1,47058,moderate,yes,none,yes
1,40057,minimal,yes,some,no
0,32233,moderate,yes,some,no
0,29900,extensive,no,some,yes
1,37540,minimal,no,some,no
1,12303,minimal,yes,many,no
1,21991,extensive,yes,none,yes
0,24909,extensive,no,some,no
0,28669,extensive,yes,some,no
0,32643,moderate,yes,some,no
