FError,LOC,XP,foosball,Partays,B$+
1,59296,extensive,yes,some,yes
0,20301,moderate,yes,some,yes
0,44814,extensive,no,many,yes
0,28345,extensive,yes,some,no
1,36997,moderate,yes,some,no
1,36926,minimal,no,some,no
0,36659,extensive,yes,none,yes
0,11844,moderate,no,some,no
0,14511,moderate,yes,many,no
1,19611,moderate,yes,none,no
0,26347,moderate,yes,none,no
0,12666,moderate,no,none,no
0,20011,moderate,no,some,yes
0,38109,moderate,yes,some,yes
1,16382,extensive,no,none,no
0,10633,extensive,yes,some,yes
1,53112,minimal,no,none,no
0,8875,extensive,yes,some,yes
0,28338,minimal,yes,some,no
1,24634,minimal,yes,some,yes
0,8869,extensive,yes,none,yes
0,32420,moderate,yes,none,yes
0,25845,extensive,yes,some,yes
0,46080,extensive,yes,some,yes
0,13588,moderate,yes,some,yes
0,35406,extensive,yes,none,yes
0,13814,extensive,yes,none,no
0,14147,extensive,no,some,yes
0,20497,extensive,no,some,yes
0,6370,moderate,no,some,yes
1,51585,minimal,yes,many,no
1,15039,moderate,no,some,yes
0,22767,moderate,yes,many,yes
1,37872,minimal,yes,none,no
0,10819,minimal,yes,some,no
0,14623,moderate,no,none,yes
0,10232,extensive,no,some,yes
0,43012,extensive,no,some,yes
1,38430,moderate,no,some,no
1,11535,minimal,yes,none,no
1,28025,minimal,yes,none,no
0,21855,extensive,no,none,yes
0,23866,moderate,yes,some,yes
0,7658,extensive,no,none,no
1,44011,extensive,yes,some,yes
0,16685,moderate,yes,none,yes
0,13385,extensive,no,some,yes
0,12260,extensive,yes,some,yes
0,16870,moderate,yes,none,no
0,8479,moderate,no,some,no
0,21299,extensive,no,none,no
0,24047,minimal,yes,some,no
0,27778,minimal,no,none,no
1,45990,moderate,yes,many,no
0,8604,extensive,no,some,yes
1,41772,minimal,yes,none,no
0,18268,moderate,no,some,yes
1,38788,moderate,yes,none,no
1,31850,minimal,yes,some,yes
1,48320,minimal,yes,some,no
0,5128,extensive,no,some,yes
1,40304,moderate,no,some,no
1,36125,moderate,yes,many,yes
1,17460,minimal,no,none,yes
0,20544,minimal,yes,some,no
0,21064,extensive,yes,some,yes
1,36222,minimal,yes,some,no
0,19566,extensive,no,none,yes
0,27149,minimal,no,none,no
1,33006,extensive,no,none,no
0,12560,extensive,yes,some,yes
0,22104,moderate,yes,none,no
1,70495,minimal,yes,none,no
1,29807,minimal,yes,some,no
1,11884,moderate,yes,many,no
1,20036,extensive,yes,some,yes
0,20240,extensive,yes,some,yes
0,11471,moderate,no,none,no
1,49477,minimal,no,some,yes
1,28919,minimal,no,none,no
0,12621,minimal,no,none,yes
0,20529,extensive,yes,some,no
1,46955,minimal,yes,many,no
0,15632,moderate,no,some,no
1,37649,minimal,yes,some,yes
1,47235,minimal,no,none,no
0,9604,extensive,yes,some,yes
0,32687,moderate,yes,some,no
1,52428,extensive,yes,none,no
0,4127,minimal,yes,some,no
0,56356,extensive,no,none,yes
1,34358,minimal,yes,some,no
1,45600,moderate,yes,some,yes
1,7073,moderate,yes,some,yes
0,23561,moderate,yes,some,yes
1,51547,minimal,yes,some,no
1,56748,moderate,yes,some,yes
1,43795,minimal,yes,many,no
1,37356,moderate,yes,some,yes
1,33565,minimal,yes,some,no
0,30909,extensive,yes,some,yes
0,16956,minimal,yes,some,no
0,14835,extensive,no,some,yes
0,17120,extensive,no,none,yes
1,45726,minimal,no,none,yes
0,17200,extensive,yes,some,no
1,46100,moderate,no,none,no
0,27481,extensive,yes,some,yes
1,40270,extensive,no,none,yes
1,33266,minimal,no,some,no
0,11641,moderate,yes,none,yes
1,45196,moderate,no,none,no
1,22249,minimal,yes,none,no
1,30488,moderate,no,none,no
0,8158,moderate,no,none,yes
0,33807,moderate,yes,some,no
1,45123,moderate,yes,many,no
0,56044,moderate,yes,some,no
0,24674,moderate,no,some,no
0,24628,extensive,yes,some,no
1,35474,moderate,yes,some,no
1,39263,moderate,yes,many,yes
0,17355,extensive,yes,some,yes
1,46691,minimal,no,none,no
0,2622,extensive,yes,none,no
0,32848,moderate,yes,some,no
1,18311,minimal,no,some,no
0,10189,extensive,no,some,yes
0,13668,minimal,yes,some,no
0,51753,extensive,no,some,yes
0,22597,minimal,no,none,no
0,6390,moderate,no,some,yes
0,48799,extensive,yes,some,yes
0,18582,extensive,yes,some,yes
0,11511,minimal,no,some,no
1,19113,moderate,yes,some,no
1,41470,moderate,yes,many,yes
0,8377,minimal,yes,some,no
1,44605,moderate,no,some,no
1,54520,extensive,yes,none,no
1,53346,moderate,yes,some,no
0,18985,moderate,no,some,no
0,21792,extensive,yes,none,yes
1,43886,moderate,yes,some,yes
1,31944,moderate,no,none,no
0,6602,minimal,yes,none,no
1,58421,moderate,no,many,yes
1,20803,minimal,no,some,yes
1,40626,minimal,yes,some,no
0,39386,extensive,yes,some,yes
0,19478,moderate,yes,none,yes
1,41511,minimal,yes,none,no
1,6608,minimal,yes,none,no
1,27782,minimal,yes,none,no
1,32453,moderate,no,some,no
0,16473,extensive,yes,none,yes
0,30676,extensive,yes,none,yes
0,32560,minimal,no,some,yes
0,9042,extensive,yes,none,yes
1,57392,minimal,no,many,no
1,28489,minimal,no,some,no
0,19775,extensive,yes,some,yes
0,23557,minimal,no,some,no
1,44122,moderate,yes,none,no
0,30336,moderate,yes,many,no
1,38008,minimal,no,some,no
1,42242,moderate,yes,some,no
0,16780,moderate,no,some,yes
0,36963,moderate,yes,some,yes
0,12045,minimal,yes,some,no
1,22068,minimal,no,many,no
0,18167,extensive,no,some,yes
0,34380,minimal,yes,some,no
0,5882,extensive,no,some,yes
1,34956,extensive,yes,many,yes
0,36851,extensive,yes,some,yes
0,5400,moderate,yes,none,yes
1,31701,minimal,no,none,yes
0,19411,extensive,yes,none,yes
1,22680,moderate,no,some,no
0,24252,moderate,yes,none,no
1,9564,minimal,no,some,no
0,30975,extensive,yes,some,no
1,23849,minimal,yes,many,no
1,12125,minimal,yes,some,no
1,17646,moderate,yes,none,no
1,37450,extensive,no,some,no
1,37901,minimal,no,none,no
1,57871,moderate,yes,some,yes
0,29758,minimal,no,some,no
1,41848,extensive,no,many,yes
1,45181,minimal,yes,none,no
0,44336,extensive,yes,some,yes
0,21562,moderate,yes,some,yes
0,40559,moderate,no,some,no
0,8492,moderate,yes,some,yes
0,59527,minimal,yes,none,no
1,49554,extensive,no,some,yes
0,42931,extensive,yes,none,yes
1,25508,moderate,no,some,yes
1,29906,moderate,yes,some,yes
1,33871,minimal,yes,none,yes
0,8234,extensive,yes,many,yes
1,30286,minimal,yes,some,no
0,18694,minimal,no,some,no
0,13192,moderate,no,some,no
1,40877,minimal,yes,some,yes
0,41333,moderate,yes,many,no
1,31566,extensive,yes,many,yes
1,21604,minimal,yes,many,yes
0,52914,extensive,no,none,yes
0,33296,moderate,no,some,yes
1,32374,moderate,yes,none,yes
1,15257,minimal,yes,some,no
1,21483,minimal,yes,many,yes
0,34769,moderate,yes,some,no
0,22345,extensive,no,many,yes
0,31528,extensive,yes,some,yes
0,21942,extensive,yes,none,yes
0,15870,moderate,no,some,no
1,46036,extensive,yes,some,yes
1,31676,moderate,no,many,no
1,15190,minimal,no,none,no
0,24129,minimal,no,some,no
0,27004,moderate,no,none,no
1,37637,minimal,yes,many,yes
1,34837,minimal,yes,some,no
0,35703,extensive,no,some,no
0,21508,minimal,yes,some,no
0,14545,moderate,yes,some,no
0,24901,extensive,yes,many,no
1,17865,minimal,no,some,no
1,67684,extensive,yes,some,no
1,23332,minimal,no,some,no
0,9520,minimal,no,none,no
1,14138,extensive,yes,many,no
0,2999,extensive,yes,many,yes
1,28535,minimal,no,many,no
1,27532,minimal,yes,none,no
0,4483,extensive,no,some,yes
1,61723,extensive,no,many,yes
1,39101,moderate,no,some,no
0,16991,minimal,yes,some,no
1,57027,moderate,yes,some,no
1,27672,minimal,yes,none,no
0,7525,extensive,yes,some,yes
0,18000,extensive,no,some,yes
1,26635,extensive,yes,none,yes
0,16694,extensive,no,some,no
0,9489,minimal,yes,none,no
0,32571,extensive,no,some,no
0,17126,moderate,no,many,yes
1,40892,extensive,yes,some,yes
1,67295,minimal,no,some,yes
1,35488,minimal,no,none,no
0,10279,minimal,no,some,no
0,8152,extensive,no,some,yes
1,47617,minimal,no,none,no
1,57444,minimal,no,none,no
0,24175,moderate,yes,some,no
1,25218,moderate,no,some,no
1,37293,moderate,yes,some,yes
0,18685,minimal,no,some,no
1,24652,moderate,yes,some,yes
1,14512,minimal,yes,many,no
0,22486,minimal,yes,none,yes
0,29474,extensive,no,none,yes
1,40244,minimal,yes,some,no
0,19939,moderate,no,some,no
1,31824,minimal,yes,some,no
1,49283,minimal,no,some,no
0,15663,extensive,yes,none,yes
0,25502,extensive,yes,some,no
0,39732,minimal,no,some,yes
1,69310,extensive,no,none,yes
1,16930,minimal,no,none,no
1,12826,extensive,no,none,yes
0,42822,moderate,yes,none,yes
0,10383,extensive,no,none,yes
1,31964,moderate,no,some,yes
0,8681,extensive,yes,some,no
0,22518,minimal,yes,some,no
1,34769,moderate,no,many,yes
0,11723,extensive,no,some,yes
0,15041,extensive,yes,many,yes
1,33415,minimal,no,none,no
0,29432,minimal,yes,many,no
1,8287,moderate,no,some,yes
0,29691,moderate,yes,some,no
0,31169,moderate,yes,some,yes
0,16975,minimal,no,none,no
1,14150,minimal,yes,none,no
1,22002,moderate,no,some,yes
1,57890,extensive,yes,some,yes
1,29093,moderate,no,some,yes
1,31156,extensive,yes,many,yes
0,24116,extensive,yes,some,yes
0,47155,extensive,yes,some,yes
0,19038,moderate,yes,none,yes
0,6144,moderate,yes,none,no
1,21954,minimal,no,none,yes
1,40906,moderate,yes,many,yes
1,25493,moderate,yes,none,no
0,21077,extensive,yes,some,yes
0,26060,extensive,yes,some,yes
0,23014,moderate,yes,some,no
0,9919,minimal,yes,some,no
0,24510,extensive,yes,some,yes
0,18730,extensive,no,some,yes
0,10956,moderate,no,some,no
1,31500,moderate,no,some,yes
0,13832,extensive,no,some,yes
0,16382,minimal,yes,many,yes
0,22496,minimal,no,none,no
1,47540,minimal,yes,some,no
0,14251,extensive,no,many,yes
1,28513,extensive,yes,many,yes
1,48791,minimal,no,some,no
0,54743,extensive,no,some,yes
1,42226,moderate,yes,none,yes
0,22955,minimal,no,none,no
0,21460,moderate,yes,none,yes
0,55772,minimal,yes,none,yes
1,35402,moderate,yes,some,yes
1,23955,minimal,no,none,no
0,28741,minimal,yes,none,yes
0,48917,extensive,yes,none,yes
0,39766,extensive,no,some,yes
0,35144,moderate,no,some,yes
0,21180,extensive,yes,some,yes
1,24035,moderate,yes,some,yes
1,9795,minimal,no,some,no
0,21771,moderate,yes,some,no
1,42643,minimal,no,many,no
1,30182,minimal,yes,many,no
0,4812,moderate,yes,many,no
1,36600,extensive,yes,some,yes
1,31633,minimal,no,some,no
1,14106,minimal,yes,many,no
0,48856,extensive,no,some,yes
0,28192,extensive,no,many,no
0,13630,minimal,no,none,yes
0,28181,extensive,yes,many,yes
1,19835,minimal,yes,some,no
1,40258,minimal,yes,some,no
1,66508,minimal,yes,some,yes
0,56823,extensive,yes,none,yes
0,34601,extensive,no,some,yes
0,44607,moderate,yes,some,yes
0,12512,extensive,no,some,yes
0,9880,moderate,yes,some,no
0,31082,extensive,yes,none,no
1,38604,extensive,no,many,yes
0,20037,moderate,no,some,no
0,15496,moderate,no,some,no
0,13803,moderate,no,none,no
0,43426,extensive,yes,none,no
0,20774,minimal,yes,none,yes
1,30743,minimal,yes,none,no
1,34914,moderate,no,many,no
1,20660,moderate,yes,some,no
0,18920,minimal,yes,none,yes
0,7932,moderate,yes,none,no
1,40519,moderate,yes,some,yes
0,19761,minimal,no,some,no
0,29772,extensive,yes,many,yes
0,11958,moderate,no,many,yes
1,51367,moderate,yes,some,yes
1,57242,minimal,yes,some,no
1,6235,moderate,yes,some,no
0,46914,extensive,yes,some,yes
1,48596,minimal,yes,some,no
0,35329,extensive,yes,none,yes
0,8883,extensive,no,some,yes
1,23128,minimal,yes,many,no
0,27126,extensive,no,many,yes
1,26947,moderate,yes,some,no
1,32469,moderate,no,none,yes
1,20807,moderate,yes,many,no
1,27015,moderate,yes,some,yes
1,25276,moderate,no,some,no
1,7000,minimal,yes,some,yes
0,20246,extensive,yes,none,no
0,8115,extensive,no,none,yes
1,52127,moderate,yes,none,yes
1,44001,extensive,no,some,yes
0,16003,extensive,yes,none,yes
1,60841,moderate,no,some,yes
1,12514,minimal,yes,some,yes
0,30335,extensive,no,some,yes
1,45535,moderate,yes,many,yes
0,46250,minimal,yes,some,no
1,19432,moderate,yes,many,yes
1,37818,minimal,yes,some,yes
0,33388,moderate,no,some,yes
1,49769,minimal,no,some,no
0,22678,extensive,yes,some,no
0,10603,extensive,yes,some,yes
0,46135,extensive,yes,some,yes
0,47510,extensive,no,none,yes
0,34343,extensive,yes,none,yes
1,62038,minimal,yes,none,yes
0,33464,minimal,no,some,no
1,9958,moderate,yes,some,yes
0,33710,moderate,no,many,no
0,11113,extensive,no,some,yes
1,50840,minimal,no,some,no
1,58590,moderate,yes,some,no
0,36211,minimal,no,many,no
1,42644,minimal,yes,many,yes
1,21236,extensive,yes,none,no
1,56964,moderate,no,many,yes
0,19562,moderate,yes,none,yes
1,48224,extensive,yes,none,no
0,20538,minimal,no,some,no
1,30374,minimal,no,some,no
1,25836,minimal,no,many,no
0,20966,moderate,no,none,yes
0,10254,extensive,yes,some,yes
0,39130,extensive,no,none,yes
1,10663,minimal,yes,none,no
1,10131,minimal,yes,many,no
1,13768,minimal,no,some,no
1,48412,minimal,no,many,no
1,15054,minimal,no,some,no
0,37251,moderate,yes,some,yes
0,27321,extensive,no,some,yes
1,35808,minimal,yes,some,no
0,38461,extensive,no,some,yes
0,28511,moderate,yes,none,no
0,29255,moderate,no,some,yes
0,16745,extensive,yes,none,yes
0,25321,extensive,yes,some,yes
0,4552,minimal,yes,some,yes
1,34066,minimal,yes,many,yes
1,53257,extensive,no,many,no
0,16090,moderate,yes,some,no
1,47940,moderate,yes,some,yes
0,8678,moderate,no,some,yes
0,5913,moderate,no,many,no
1,50201,extensive,no,some,yes
0,37284,minimal,no,none,yes
1,28667,moderate,yes,some,no
0,20242,extensive,no,some,yes
0,23549,moderate,yes,some,yes
0,17047,extensive,no,none,no
0,34608,moderate,yes,some,yes
0,20324,moderate,yes,none,no
0,13213,extensive,yes,none,yes
1,53226,extensive,no,none,no
1,26395,moderate,no,many,no
1,74971,minimal,yes,some,no
0,31772,extensive,no,some,yes
1,58148,extensive,yes,some,yes
1,59200,extensive,no,many,yes
0,29404,extensive,yes,some,yes
1,19452,moderate,yes,some,yes
0,28074,moderate,yes,many,yes
1,27771,minimal,no,some,yes
1,55960,minimal,yes,none,no
1,23598,moderate,yes,many,no
1,46606,minimal,yes,some,no
1,21196,minimal,yes,many,no
0,15040,extensive,yes,none,yes
1,55385,minimal,yes,many,no
0,21140,extensive,yes,some,yes
1,26624,minimal,no,many,no
0,20045,extensive,no,none,yes
0,5955,minimal,yes,some,no
0,22188,moderate,no,none,yes
0,17137,moderate,no,none,yes
0,33541,extensive,yes,none,yes
1,67168,extensive,no,none,yes
1,31752,minimal,yes,some,yes
1,33309,minimal,yes,none,no
1,38016,moderate,no,many,no
0,20876,moderate,no,some,yes
0,31172,minimal,no,many,no
1,50443,minimal,yes,some,no
0,46968,extensive,yes,none,yes
0,28091,moderate,no,none,no
1,47531,minimal,yes,some,no
1,22582,minimal,no,some,no
0,11223,extensive,no,some,yes
0,27730,extensive,no,none,yes
0,3636,moderate,no,none,yes
0,16888,extensive,yes,some,yes
1,18264,minimal,no,many,no
1,35966,minimal,yes,some,no
1,62201,extensive,no,many,no
1,17035,minimal,no,many,yes
1,47712,extensive,no,some,yes
0,15624,minimal,no,many,yes
0,9599,moderate,no,some,yes
0,18837,extensive,yes,none,no
1,44131,minimal,yes,many,yes
0,20266,extensive,no,none,yes
0,33273,extensive,no,some,yes
0,11250,moderate,yes,some,yes
0,38971,minimal,yes,none,yes
0,33278,moderate,yes,none,no
1,29893,minimal,yes,some,no
0,58123,extensive,yes,some,yes
1,20975,minimal,yes,many,yes
1,13731,minimal,yes,many,yes
0,21116,moderate,yes,some,yes
0,34694,extensive,no,none,no
1,12181,extensive,yes,some,no
1,13952,minimal,yes,none,no
0,33230,extensive,yes,some,yes
1,23790,minimal,yes,none,no
1,15173,moderate,yes,some,yes
0,11119,moderate,yes,none,no
0,14291,extensive,no,none,yes
1,23393,minimal,yes,none,no
1,44204,extensive,yes,some,yes
1,24732,moderate,yes,some,no
0,18719,minimal,yes,some,no
0,23826,extensive,no,some,yes
0,27622,extensive,no,many,yes
1,15646,minimal,no,some,no
1,75249,moderate,no,some,no
0,17084,moderate,yes,some,no
1,51983,minimal,no,none,yes
1,49746,moderate,yes,some,no
0,55166,moderate,yes,some,yes
0,7727,extensive,yes,some,yes
1,40965,moderate,yes,none,no
0,16250,moderate,yes,some,no
1,15590,extensive,yes,none,no
0,8079,extensive,no,some,no
0,21627,moderate,yes,none,no
0,7666,moderate,yes,none,yes
1,66615,moderate,yes,many,no
0,28484,moderate,yes,some,yes
1,68687,moderate,no,some,no
0,35059,extensive,yes,some,yes
0,49887,extensive,no,some,yes
1,11730,minimal,yes,many,yes
0,26360,extensive,yes,some,yes
1,25103,extensive,yes,many,no
1,15587,moderate,yes,many,no
0,12324,moderate,yes,many,no
1,12283,minimal,no,some,no
1,39901,extensive,no,many,yes
0,13651,extensive,no,none,yes
0,7896,extensive,yes,many,no
0,9899,moderate,yes,some,no
1,25860,extensive,yes,some,yes
0,30555,minimal,no,some,no
1,34254,minimal,yes,many,yes
1,34214,minimal,no,many,no
1,59682,extensive,yes,some,yes
0,19903,extensive,yes,none,yes
1,27793,moderate,no,many,no
1,76594,extensive,no,some,yes
1,19176,minimal,yes,none,yes
0,51582,moderate,no,some,yes
0,11525,minimal,yes,many,yes
0,4158,extensive,no,none,yes
1,30266,minimal,no,none,yes
1,27725,minimal,yes,many,no
1,32100,moderate,yes,many,no
0,44299,minimal,no,none,no
0,16344,moderate,no,none,no
0,19242,minimal,no,many,no
0,29236,minimal,no,none,no
0,41003,extensive,no,none,yes
0,25793,extensive,no,none,yes
1,8941,minimal,no,many,no
0,38153,minimal,yes,some,no
1,12222,minimal,no,some,no
1,44264,moderate,yes,none,no
0,17135,moderate,no,some,yes
0,39563,extensive,yes,none,yes
0,17899,extensive,yes,none,no
1,23134,moderate,yes,many,yes
1,66431,extensive,no,some,yes
0,19517,moderate,yes,none,no
0,16204,minimal,no,some,no
1,12078,extensive,no,some,no
1,39609,minimal,no,some,no
1,69165,minimal,no,none,no
0,29954,minimal,yes,some,no
0,14975,extensive,yes,none,no
1,34332,minimal,yes,many,no
1,17819,minimal,yes,none,no
1,39113,minimal,no,some,yes
0,29019,extensive,no,some,yes
0,16801,minimal,yes,some,no
1,42996,moderate,yes,none,no
0,14495,extensive,no,many,yes
1,60686,minimal,yes,some,no
0,4330,minimal,yes,none,no
0,24804,moderate,no,none,no
1,34948,minimal,yes,none,no
1,21435,minimal,no,some,no
1,54678,minimal,yes,some,no
0,8500,extensive,no,some,no
0,37950,extensive,yes,some,yes
1,4563,minimal,yes,many,no
1,16868,moderate,yes,many,no
1,24403,moderate,yes,many,yes
0,10374,extensive,no,some,no
1,47335,moderate,yes,some,yes
0,42715,moderate,no,some,yes
0,15263,minimal,yes,some,yes
1,29678,moderate,yes,some,no
1,23127,extensive,yes,many,yes
0,16697,extensive,yes,many,yes
0,29201,moderate,no,some,no
1,43407,moderate,yes,none,no
1,23770,minimal,no,many,no
0,19392,moderate,yes,none,no
0,25692,minimal,yes,some,yes
0,6683,extensive,no,some,yes
1,18344,minimal,no,many,no
1,18102,extensive,no,none,no
1,47170,minimal,yes,some,no
0,22477,extensive,no,some,yes
1,50513,extensive,yes,many,no
1,23847,extensive,yes,none,no
0,46254,moderate,no,many,no
1,32650,minimal,yes,some,no
1,19693,minimal,yes,some,no
0,31771,moderate,yes,some,no
0,6609,minimal,no,some,no
0,31425,extensive,yes,some,no
1,30532,moderate,yes,none,no
1,28330,minimal,yes,some,no
0,5544,moderate,no,some,no
0,9654,extensive,yes,some,yes
0,13468,minimal,yes,some,yes
1,35136,minimal,no,some,no
0,35090,moderate,no,some,yes
0,44572,extensive,yes,some,yes
0,40565,minimal,yes,none,no
1,20806,moderate,yes,some,no
1,33585,minimal,no,none,no
0,20189,extensive,yes,some,yes
0,29136,minimal,no,some,no
1,40190,moderate,yes,none,yes
0,47445,extensive,no,none,no
1,33463,minimal,yes,none,no
0,16330,minimal,no,many,no
0,14390,minimal,yes,some,no
0,30264,extensive,yes,some,no
1,66467,minimal,yes,some,no
1,15829,moderate,yes,none,yes
0,52140,extensive,yes,some,no
0,31403,moderate,no,many,yes
0,34679,minimal,yes,some,no
0,43843,moderate,no,some,no
0,33125,moderate,yes,some,yes
1,36872,minimal,no,some,no
1,50397,minimal,no,some,no
0,41173,extensive,yes,some,yes
1,22304,moderate,yes,many,no
1,64623,extensive,no,many,yes
1,30688,moderate,yes,some,yes
1,56312,minimal,yes,none,no
0,24481,extensive,no,some,no
0,65353,extensive,yes,some,yes
1,46214,extensive,no,some,yes
1,13787,minimal,yes,some,no
1,35581,moderate,no,some,no
0,45494,extensive,yes,some,yes
0,9185,moderate,yes,some,no
1,34686,minimal,no,some,no
1,18031,minimal,yes,many,yes
0,8102,moderate,yes,some,no
0,38492,extensive,no,some,yes
0,19087,extensive,yes,some,yes
1,37909,moderate,yes,none,yes
0,21116,extensive,no,some,no
1,48293,extensive,yes,some,no
0,5148,moderate,no,some,no
1,39236,moderate,yes,some,yes
0,44444,extensive,no,some,yes
0,48822,extensive,yes,some,yes
1,33261,minimal,yes,many,no
0,25789,minimal,no,many,no
1,74687,minimal,no,none,yes
0,18385,moderate,yes,none,no
1,49719,moderate,no,some,no
0,16690,extensive,yes,none,yes
0,11949,extensive,yes,some,yes
1,20676,moderate,yes,none,yes
0,33916,extensive,yes,none,yes
0,48086,moderate,yes,some,no
0,13034,minimal,yes,none,no
1,43712,minimal,yes,many,yes
1,37225,moderate,no,none,yes
0,13125,moderate,yes,some,yes
0,14418,extensive,no,many,yes
1,26251,minimal,yes,some,no
0,46566,minimal,no,none,no
1,18913,minimal,no,some,no
1,35035,minimal,yes,many,no
1,18569,moderate,yes,some,no
1,5447,moderate,no,some,no
1,23132,moderate,yes,some,no
1,39617,minimal,yes,none,yes
0,28275,extensive,no,some,no
1,28024,moderate,yes,some,no
0,11692,extensive,yes,none,yes
0,28717,moderate,yes,some,yes
1,53824,moderate,yes,none,yes
0,8992,moderate,no,some,yes
1,61529,minimal,no,some,no
0,7347,extensive,no,some,yes
0,23798,moderate,yes,none,yes
0,20060,moderate,yes,none,no
0,19905,moderate,yes,none,yes
1,65535,extensive,yes,some,yes
1,31160,minimal,yes,none,no
1,43651,minimal,yes,many,no
0,22227,moderate,no,some,no
1,74107,moderate,yes,some,no
0,32150,minimal,yes,none,yes
0,21954,extensive,yes,none,yes
0,13886,moderate,yes,some,no
0,11951,minimal,yes,some,yes
0,18153,extensive,yes,some,yes
0,12287,moderate,no,many,yes
1,19406,minimal,yes,none,yes
0,17590,moderate,yes,some,yes
0,37804,extensive,no,none,yes
0,21304,extensive,yes,none,yes
0,40543,moderate,yes,some,yes
1,16436,minimal,yes,some,no
1,32914,minimal,no,none,no
0,47440,extensive,no,some,yes
0,55529,extensive,yes,some,yes
0,25592,minimal,yes,some,no
0,28916,moderate,no,some,no
0,45953,moderate,yes,some,no
1,15020,minimal,no,some,no
1,53696,moderate,no,many,no
0,28229,minimal,no,none,no
1,24019,minimal,yes,some,no
0,21970,extensive,yes,some,yes
0,18754,moderate,no,none,yes
1,14962,minimal,no,some,no
1,29874,moderate,no,none,yes
1,16186,minimal,no,many,no
1,26950,extensive,no,many,yes
1,57648,minimal,no,some,yes
0,60906,extensive,no,none,no
0,45698,moderate,no,some,no
0,52559,extensive,yes,many,no
1,49745,extensive,yes,none,yes
1,60222,moderate,no,some,no
0,19151,extensive,yes,some,yes
0,19295,moderate,no,many,yes
0,13676,extensive,yes,some,yes
1,27447,extensive,yes,many,yes
0,45231,moderate,yes,none,no
0,36445,extensive,yes,some,yes
0,25202,moderate,no,none,yes
0,3822,minimal,yes,some,yes
1,46210,moderate,yes,none,yes
0,22043,moderate,no,some,yes
0,39624,extensive,yes,none,yes
0,45054,extensive,no,none,yes
1,28268,minimal,no,none,yes
1,34513,minimal,no,some,no
0,30399,extensive,yes,some,yes
0,10954,extensive,no,some,yes
0,11704,extensive,yes,some,no
1,26768,moderate,yes,some,yes
1,30081,extensive,yes,none,yes
0,19128,moderate,yes,some,no
1,19483,minimal,no,some,no
0,41055,extensive,yes,some,no
0,16589,minimal,no,some,no
1,59005,minimal,no,none,no
0,14170,minimal,no,some,no
1,40812,minimal,yes,some,yes
0,25993,moderate,no,some,no
0,46839,extensive,yes,some,yes
0,23970,extensive,no,some,yes
0,25102,extensive,no,none,yes
0,32208,extensive,yes,some,yes
1,22064,extensive,no,none,no
1,45476,minimal,yes,none,no
1,13204,minimal,no,many,yes
0,14523,moderate,yes,many,yes
0,20219,extensive,yes,none,yes
0,43002,extensive,yes,none,yes
1,43452,moderate,no,some,no
0,28964,extensive,no,some,yes
1,27810,minimal,yes,many,yes
0,19954,moderate,yes,none,yes
0,24371,extensive,yes,some,yes
0,17128,minimal,yes,some,no
1,5025,minimal,no,some,no
0,36064,minimal,no,none,yes
0,15552,extensive,yes,some,no
0,23522,extensive,yes,many,yes
1,25847,moderate,no,none,yes
1,56616,minimal,no,none,yes
0,10890,moderate,no,some,no
0,35878,extensive,no,some,yes
0,26821,moderate,no,some,yes
0,26568,extensive,yes,none,yes
0,7443,minimal,yes,some,no
0,10659,minimal,yes,none,yes
0,12235,extensive,yes,some,yes
1,17177,moderate,no,many,no
0,48280,moderate,no,none,yes
1,28259,minimal,no,many,no
1,51505,minimal,no,some,no
1,50029,extensive,yes,some,yes
0,11678,extensive,no,none,yes
1,24180,minimal,yes,none,yes
0,40812,extensive,no,none,yes
1,21700,minimal,yes,some,no
1,53759,moderate,yes,none,no
1,67778,moderate,no,some,no
1,28102,moderate,yes,many,no
1,52583,moderate,yes,many,yes
0,8935,moderate,yes,none,yes
1,25442,minimal,yes,many,no
1,41288,extensive,no,some,no
0,22689,moderate,no,none,yes
1,11660,minimal,yes,many,no
1,53325,minimal,yes,some,yes
0,5346,extensive,yes,some,yes
1,37976,moderate,no,some,no
0,22870,extensive,yes,some,no
1,52370,minimal,yes,none,no
1,35591,moderate,yes,many,no
0,30425,extensive,no,none,yes
0,36647,moderate,yes,some,yes
1,19833,moderate,yes,some,no
0,24455,extensive,no,some,yes
0,40487,extensive,yes,none,yes
1,65945,minimal,yes,some,no
0,27455,extensive,yes,some,yes
0,30989,moderate,yes,none,no
0,22389,minimal,yes,none,no
0,13324,moderate,yes,some,yes
0,12948,moderate,yes,some,no
1,43377,minimal,yes,many,yes
0,37263,moderate,yes,many,yes
0,38655,moderate,yes,none,yes
1,31222,minimal,no,many,no
1,29007,moderate,yes,some,no
1,8927,moderate,no,none,yes
1,22694,moderate,yes,many,no
0,23398,moderate,yes,none,yes
1,24724,minimal,no,many,yes
0,28532,extensive,yes,some,yes
1,52670,moderate,yes,none,no
0,27762,extensive,no,many,yes
0,15595,extensive,yes,some,yes
0,23127,extensive,yes,some,yes
1,29127,moderate,yes,none,yes
1,44001,minimal,yes,none,yes
0,17304,minimal,yes,some,no
1,29540,minimal,no,some,no
1,15889,extensive,yes,some,yes
1,38655,minimal,no,many,yes
0,26863,moderate,no,some,no
1,39816,minimal,yes,many,no
1,20645,moderate,no,many,yes
0,32913,extensive,no,none,no
